run_id,predeclared_run_id,run_order,model_name,graph_schema,epoch,train_loss,val_loss,val_auprc,lr,selection_split
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,1,0.16497507691383362,0.1473054587841034,0.980284290629374,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,2,0.14180035889148712,0.13530565798282623,0.9857099933989484,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,3,0.12051738798618317,0.11299185454845428,0.9884747744818669,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,4,0.10802061855792999,0.10829263180494308,0.9869594312655898,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,5,0.09757465869188309,0.10769736021757126,0.9852890258584743,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,6,0.08670220524072647,0.09269872307777405,0.9864882559175852,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,7,0.08066501468420029,0.09509676694869995,0.986675763522595,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,8,0.0787203460931778,0.09483568370342255,0.9859791212045487,0.001,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,9,0.07225358486175537,0.12262549996376038,0.9853208035739593,0.0005,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,10,0.0682876780629158,0.13017703592777252,0.9849600147414483,0.0005,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,11,0.07098954916000366,0.1219927966594696,0.9851115682887338,0.0005,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,12,0.06817445904016495,0.11194709688425064,0.9852128804395275,0.0005,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,13,0.06588390469551086,0.10988327115774155,0.9850625460420157,0.0005,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,14,0.0653972327709198,0.11220461875200272,0.984288015292517,0.0005,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,15,0.06390413641929626,0.11599549651145935,0.9838699772683313,0.00025,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,16,0.06396061927080154,0.1185985803604126,0.9838960279812723,0.00025,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,17,0.06294914335012436,0.1233285516500473,0.9841427969472468,0.00025,validation
sprint9_multiseed_S8B_R2_seed42_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,1,gatv2_graph_c_sprint8b_sequence_plus_context,graph_c_context_observation,18,0.06548605859279633,0.13151322305202484,0.984255987196876,0.00025,validation
