run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.968802911844867,0.9305599331855774,0.9990154504776001
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.8793223258327035,0.8396640419960022,0.9298227429389954
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3,170,170,1.0,0.8045709641540751,0.7724657654762268,0.8392103910446167
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,4,170,170,1.0,0.7332532889702741,0.6974768042564392,0.7716504335403442
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,5,170,170,1.0,0.6645636225447935,0.6245628595352173,0.6973105072975159
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,6,170,167,0.9823529411764705,0.5343368467162637,0.31146419048309326,0.6236506104469299
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,7,170,139,0.8176470588235294,0.2390994361218284,0.20761428773403168,0.3095201551914215
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,8,170,158,0.9294117647058824,0.1964051010854104,0.18765124678611755,0.2074391394853592
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,9,170,155,0.9117647058823529,0.17935482710599898,0.16924633085727692,0.187421515583992
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10,171,71,0.4152046783625731,0.10974075475282837,0.044155869632959366,0.16907881200313568
