run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1018,4,4,1.0,0.9538962543010712,0.9010028839111328,0.9933006763458252
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1026,2,2,1.0,0.658858597278595,0.5262194871902466,0.7914977073669434
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.04882830033699671,0.04421539977192879,0.05361509695649147
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.06497404122581849,0.05593017488718033,0.07277640700340271
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10597,2,2,1.0,0.08563696406781673,0.060614313930273056,0.11065961420536041
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10599,33,33,1.0,0.6242932117346561,0.40906625986099243,0.8267084360122681
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.17559850066900254,0.11631600558757782,0.24162432551383972
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.060419970693496555,0.04853223264217377,0.08349457383155823
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10957,4,4,1.0,0.5027733370661736,0.394816130399704,0.6699687838554382
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10990,20,20,1.0,0.13855867013335227,0.0988539457321167,0.36335474252700806
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11012,8,8,1.0,0.8857688382267952,0.7632340788841248,0.9922141432762146
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11173,145,145,1.0,0.9635088632846701,0.6995702385902405,0.9979520440101624
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1120,15,1,0.06666666666666667,0.0490398570895195,0.044155869632959366,0.05450543016195297
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11299,11,11,1.0,0.6240909235043959,0.4582897126674652,0.9026207327842712
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11487,13,13,1.0,0.9274396712963398,0.872903048992157,0.9768041968345642
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11506,13,5,0.38461538461538464,0.9877265508358295,0.9241408705711365,0.9990154504776001
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1408,9,0,0.0,0.06021113983458943,0.05484854057431221,0.06460730731487274
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1505,48,48,1.0,0.1920277743289868,0.1485760658979416,0.5182216763496399
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,228,12,5,0.4166666666666667,0.10672473907470703,0.08501291275024414,0.19277547299861908
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,278,14,14,1.0,0.35885131039789747,0.23207199573516846,0.8685622215270996
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3265,35,35,1.0,0.24214122380529132,0.1676245480775833,0.4997519254684448
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3300,120,120,1.0,0.7518601005276044,0.5848337411880493,0.978346586227417
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3420,320,320,1.0,0.1987198231741786,0.14701418578624725,0.6108891367912292
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,635,3,3,1.0,0.5724286337693533,0.40373146533966064,0.8143528699874878
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,7696,126,126,1.0,0.8368650759969439,0.6116011738777161,0.9570295214653015
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,804,4,4,1.0,0.8989541679620743,0.8663262128829956,0.9361600279808044
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,8319,101,101,1.0,0.8254640592206822,0.5910266637802124,0.9532373547554016
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,8420,408,408,1.0,0.6844615800415769,0.4352743923664093,0.9701637029647827
sprint9_multiseed_S7F_R3_seed7_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,9251,176,96,0.5454545454545454,0.21002656560052524,0.1058305948972702,0.479579895734787
