run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1018,4,4,1.0,0.6181444078683853,0.6002499461174011,0.6300094127655029
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1026,2,2,1.0,0.49901653826236725,0.49184343218803406,0.5061896443367004
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.13704473574956258,0.09287793934345245,0.18836571276187897
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.2366729321388098,0.18914976716041565,0.29049187898635864
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10597,2,2,1.0,0.49095502495765686,0.47833627462387085,0.5035737752914429
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10599,33,33,1.0,0.4531540708108382,0.3055013418197632,0.5881670713424683
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.2703077326218287,0.2235361933708191,0.32955804467201233
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.34991148572701675,0.2356817126274109,0.4407472312450409
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10957,4,4,1.0,0.44207900762557983,0.36819586157798767,0.5323688387870789
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10990,20,20,1.0,0.42233709543943404,0.312039315700531,0.5130265951156616
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,11012,8,8,1.0,0.3322408199310303,0.2786423861980438,0.4200757145881653
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,11173,145,145,1.0,0.9076602306859246,0.7793214917182922,0.9290528893470764
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1120,15,1,0.06666666666666667,0.3065617322921753,0.19334174692630768,0.4340677857398987
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,11299,11,11,1.0,0.7318628213622353,0.705531895160675,0.7771612405776978
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,11487,13,13,1.0,0.8515711289185744,0.8275041580200195,0.8713886737823486
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,11506,13,5,0.38461538461538464,0.6067781230578055,0.19761700928211212,0.737031102180481
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1408,9,0,0.0,0.17571622795528835,0.14359761774539948,0.2327636480331421
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1505,48,48,1.0,0.3532763682305813,0.2208128273487091,0.5421170592308044
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,228,12,5,0.4166666666666667,0.5398054917653402,0.48179954290390015,0.5845670104026794
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,278,14,14,1.0,0.4171650569353785,0.19779756665229797,0.7923404574394226
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,3265,35,35,1.0,0.6577990574496133,0.41799792647361755,0.7999380826950073
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,3300,120,120,1.0,0.8049422721068065,0.5813651084899902,0.881166398525238
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,3420,320,320,1.0,0.6758083040826023,0.45244768261909485,0.8108085989952087
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,635,3,3,1.0,0.43509114782015484,0.39123472571372986,0.489111989736557
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,7696,126,126,1.0,0.42505240274800193,0.18934880197048187,0.6123416423797607
sprint9_multiseed_S8A_R2_seed2024_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,804,4,4,1.0,0.4479491263628006,0.40003684163093567,0.5007469654083252
