run_id,run_order,predeclared_run_id,loss_params,sampling,role,prior_sprint4_graph_a_test_auprc,prior_sprint4_graph_a_test_mcc,prior_sprint5_s5f2_test_auprc,prior_sprint5_s5f2_test_mcc,prior_test_positive_prevalence,sprint,label_scheme,split_id,seed,training_regime,model_name,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,target_semantics,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_macro_f1,val_mcc,val_specificity,val_sensitivity,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint6_loss_comparison_seed42_20260606_182812_S6R6_tversky_a70_b30,6,S6R6_tversky_a70_b30,"{""alpha"": 0.7, ""beta"": 0.3, ""epsilon"": 1.0}",null,tversky_specificity_oriented_inverted_salehi2017,0.966287,0.300781,0.976585,0.477933,0.900705,sprint6,scheme_a,sprint2_main_seed42,42,measured_only,gcn_graph_a_sprint6,S5F2_energy,graph_a_minimal_physical_target,strict_inductive_primary,zero_type_feature,tversky,validation_auprc,validation,validation_max_f1,validation,0.9166586995124817,2,17,0.9753526024628919,s5f2_energy,268,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_a_minimal_physical_target,sprint2_main_seed42,0.12674075365066528,True,True,minimal_physical_target,Graph A minimal GCN path; no test-driven selection; no Graph C/B run,1734,0.8713956170703575,0.9753526024628919,0.8579030309865174,0.9327131782945737,0.5198545315341181,0.1682447009710117,0.05829596412556054,0.9953673064195897,13,210,7,1504,1.0,0.996,1.0,0.3302448709463931,0.4698874917273329,0.5876902713434812,1702,0.900705052878966,0.9558036561873858,0.7100707511666415,0.9515527950310559,0.551863354037267,0.2629779003203708,0.08284023668639054,0.9993476842791911,14,155,1,1532,0.99,0.986,1.0,0.07110241356816699,0.4181343770384866,0.4520547945205479
