run_id,predeclared_run_id,graph_schema,architecture,target_context_encoder_type,test_auprc,test_auroc,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp
sprint9_multiseed_S7F_R3_seed2024_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,family_aware_experimental_emphasis,0.9663672583908012,0.7965508323780187,0.6804032392055157,0.36093630933040677,0.41420118343195267,0.9399869536855838,70,99,92,1441
