run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1018,4,4,1.0,0.9722117036581039,0.9663258194923401,0.9893514513969421
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1026,2,2,1.0,0.778488963842392,0.6543031930923462,0.9026747345924377
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.023692012205719946,0.019382160156965256,0.029368601739406586
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.038538642084369294,0.030991585925221443,0.04934869706630707
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10597,2,2,1.0,0.28737568855285645,0.12442845106124878,0.4503229260444641
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10599,33,33,1.0,0.7944349267266013,0.6099348068237305,0.9210469126701355
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.07202797656257948,0.03880840912461281,0.1028377041220665
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.08477153801001035,0.051858484745025635,0.17294842004776
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10957,4,4,1.0,0.5869230329990387,0.4398091435432434,0.7844240665435791
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10990,20,20,1.0,0.13507955446839331,0.0722801610827446,0.4431564509868622
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11012,8,8,1.0,0.9793875962495804,0.9572490453720093,0.9952876567840576
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11173,145,145,1.0,0.934716076275398,0.742770791053772,0.9907612204551697
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1120,15,1,0.06666666666666667,0.05891042028864225,0.04908471554517746,0.07606709003448486
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,11299,11,11,1.0,0.7906451550397006,0.6560596823692322,0.9598699808120728
