run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9494723681120845,0.9096108078956604,0.9952876567840576
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.8108325435834772,0.7379446029663086,0.9068647623062134
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3,170,170,1.0,0.6838926255702973,0.6382040977478027,0.7361945509910583
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,4,170,170,1.0,0.6002840108731213,0.5616479516029358,0.6378045082092285
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,5,170,170,1.0,0.5244499255629147,0.487272709608078,0.5609956979751587
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,6,170,170,1.0,0.42845490960513843,0.3579728901386261,0.48644793033599854
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,7,170,168,0.9882352941176471,0.19081455407773748,0.132820725440979,0.3569342792034149
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,8,170,155,0.9117647058823529,0.12087951815303634,0.11112041026353836,0.13271254301071167
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,9,170,121,0.711764705882353,0.09694753648603664,0.08143328130245209,0.1111181303858757
sprint9_multiseed_S7F_R3_seed42_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10,171,76,0.4444444444444444,0.06303883156581232,0.019382160156965256,0.08129364252090454
