run_id,predeclared_run_id,target_context_encoder_type,target_context_family,branch_dim,activation_l2_mean,family_gate_enabled,family_gate_weight_mean
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,target_sequence_one_hot,24,3.481677293777466,False,1.0
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,experimental_epigenetic,48,4.884768486022949,False,1.0
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,computed_nucleosome_aggregates,40,4.40134859085083,False,1.0
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,computed_nucleosome_missingness,16,2.8589601516723633,False,1.0
