run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1018,4,4,1.0,0.8687635660171509,0.844680666923523,0.8910078406333923
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1026,2,2,1.0,0.43395504355430603,0.379783034324646,0.48812705278396606
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.3534081359704336,0.28815558552742004,0.44057559967041016
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.22292938943092638,0.18315520882606506,0.25299331545829773
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10597,2,2,1.0,0.57058185338974,0.501322865486145,0.639840841293335
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10599,33,33,1.0,0.6230827154535236,0.5289875864982605,0.6885363459587097
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.4856810808181763,0.3701850473880768,0.5662692785263062
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.3139664141031412,0.23388731479644775,0.3654293715953827
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10957,4,4,1.0,0.6887606829404831,0.662726104259491,0.723896324634552
sprint9_multiseed_S8A_R2_seed123_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10990,20,20,1.0,0.754834258556366,0.6965028643608093,0.8362240791320801
