run_id,predeclared_run_id,loss,model_name,graph_schema,epoch,train_loss,val_loss,val_auprc,lr,selection_split
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,1,0.06365910917520523,0.09374253451824188,0.9539324057864123,0.001,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,2,0.08704959601163864,0.05693469196557999,0.8937052847742853,0.001,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,3,0.04195535555481911,0.08115723729133606,0.8494309433421783,0.001,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,4,0.05147220194339752,0.09305093437433243,0.8537487675228064,0.001,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,5,0.049343377351760864,0.06568905711174011,0.8803112948435462,0.001,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,6,0.034366924315690994,0.051552142947912216,0.9146919994880096,0.001,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,7,0.029168885201215744,0.06001458317041397,0.9200447623055756,0.0005,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,8,0.03285248205065727,0.058937229216098785,0.9152704832103615,0.0005,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,9,0.03345942124724388,0.05397334322333336,0.9018010492182537,0.0005,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,10,0.02709938958287239,0.05055176839232445,0.8882394162486893,0.0005,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,11,0.025118406862020493,0.05090773478150368,0.8828499534233627,0.0005,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,12,0.023733098059892654,0.053927045315504074,0.8823048408395522,0.0005,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,13,0.023653654381632805,0.05670374259352684,0.8829143303705531,0.00025,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,14,0.02480810321867466,0.05681730434298515,0.8838512892099211,0.00025,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,15,0.027125606313347816,0.05551919713616371,0.884461029405178,0.00025,validation
sprint6_loss_comparison_seed42_20260606_182812_S6R2_focal_g2_a25,S6R2_focal_g2_a25,focal,gcn_graph_a_sprint6,graph_a_minimal_physical_target,16,0.023708166554570198,0.05376870557665825,0.8848110422633688,0.00025,validation
