sprint,label_scheme,split_id,seed,training_regime,model_name,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,target_semantics,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_macro_f1,val_mcc,val_specificity,val_sensitivity,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint5b,scheme_a,sprint2_main_seed42,42,measured_only,gcn_graph_c_sprint5b_energy,GraphCContext+S5F2_energy,graph_c_context_observation,strict_inductive_primary,target_observation_context_encoder,weighted_bce,validation_auprc,validation,validation_max_f1,validation,0.029093753546476364,47,62,0.9804761806288674,s5f2_energy,268,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_c_context_observation,sprint2_main_seed42,0.12674075365066528,True,True,observation_level_context_target,Graph C GCN path uses target_observation context node encoding; Graph C changes both topology and target semantics; no test-driven selection; no Graph B run,1734,0.8713956170703575,0.9804761806288674,0.8868714627856111,0.932716049382716,0.48828784925276153,0.13998042449033782,0.02242152466367713,1.0,5,218,0,1511,1.0,0.994,1.0,0.28325612177365983,0.5830575777630708,0.7643944407677035,1702,0.900705052878966,0.9724807715237014,0.8362185759446032,0.9518782986650108,0.5524418815729426,0.2742871878127822,0.08284023668639054,1.0,14,155,0,1533,1.0,0.984,1.0,0.07436399217221135,0.33529028049575993,0.629484670580561
