run_id,predeclared_run_id,role,model_name,graph_schema,epoch,train_loss,val_loss,val_auprc,lr,selection_split
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,1,0.1533515453338623,0.1845930963754654,0.8606731166109298,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,2,0.12304451316595078,0.19263826310634613,0.8316078055738099,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,3,0.09956547617912292,0.198264941573143,0.8354074818588864,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,4,0.0876581072807312,0.1792246550321579,0.8727042301735777,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,5,0.0809314027428627,0.18831950426101685,0.8606198009723259,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,6,0.0728168785572052,0.20079147815704346,0.8604722329965917,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,7,0.07126487791538239,0.18549877405166626,0.8924618340054751,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,8,0.06815064698457718,0.1579057276248932,0.9287181932430292,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,9,0.06580044329166412,0.1486136019229889,0.9466526964044863,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,10,0.06202045455574989,0.14767268300056458,0.9540888391080637,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,11,0.06151372566819191,0.15724806487560272,0.9520680344045573,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,12,0.05991479381918907,0.16695208847522736,0.9337911112711474,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,13,0.05810213088989258,0.17716272175312042,0.9101463114736752,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,14,0.05672482028603554,0.18818870186805725,0.8959513430081631,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,15,0.05674339085817337,0.19926689565181732,0.8912923142606719,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,16,0.05514560639858246,0.20464001595973969,0.8915905819141572,0.0005,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,17,0.05455407872796059,0.20622944831848145,0.8933612947177347,0.0005,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,18,0.05470800772309303,0.20839974284172058,0.8953098612017646,0.0005,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,19,0.05361470580101013,0.20696745812892914,0.8977906142231158,0.0005,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,20,0.05398836359381676,0.20409715175628662,0.8991276553199181,0.0005,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,21,0.054071977734565735,0.2029118686914444,0.8986270214125135,0.0005,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,22,0.05256868153810501,0.20349085330963135,0.897458763697883,0.00025,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,23,0.052556026726961136,0.20236508548259735,0.8976132753582298,0.00025,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,24,0.05269645154476166,0.20212064683437347,0.8974796091575832,0.00025,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R1_graph_b_gcn_s5f2,S7B_R1_graph_b_gcn_s5f2,matched_graph_b_s5f2_gcn_reference,gcn_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,25,0.052027300000190735,0.20105887949466705,0.897587968088926,0.00025,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_topology_x_edge_aware_gatv2,gatv2_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,1,0.1508958339691162,0.1760069876909256,0.8704973884291656,0.001,validation
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_topology_x_edge_aware_gatv2,gatv2_graph_b_sprint7b_s5f2,graph_b_guide_similarity_control,2,0.13305801153182983,0.17639267444610596,0.8704704348071532,0.001,validation
