run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,1,171,171,1.0,0.9595805995645579,0.9383060336112976,0.9938791990280151
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,2,170,170,1.0,0.9171770933796378,0.8973029255867004,0.9381495714187622
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,3,170,170,1.0,0.8828088525463553,0.8695665001869202,0.8973029255867004
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,4,170,170,1.0,0.8538457246387706,0.8343796133995056,0.8695583939552307
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,5,170,170,1.0,0.7887063089539023,0.7061303853988647,0.8342927098274231
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,6,170,139,0.8176470588235294,0.5532081476029228,0.45809903740882874,0.7006698250770569
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,7,170,143,0.8411764705882353,0.3958124651628382,0.33825168013572693,0.45615923404693604
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,8,170,145,0.8529411764705882,0.2966492440770654,0.2553335726261139,0.3365689218044281
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,9,170,155,0.9117647058823529,0.2185142753755345,0.1779070645570755,0.25529465079307556
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2,10,171,100,0.5847953216374269,0.11490844329546766,0.030566975474357605,0.17788536846637726
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9988583064915841,0.995492696762085,0.9998437166213989
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.9565621624974644,0.8882601261138916,0.9954441785812378
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,3,170,169,0.9941176470588236,0.6902685621205498,0.5475671887397766,0.8855312466621399
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,4,170,169,0.9941176470588236,0.48225036508896774,0.43322694301605225,0.5471461415290833
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,5,170,168,0.9882352941176471,0.3991981422199922,0.3652406632900238,0.4331686794757843
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,6,170,157,0.9235294117647059,0.3223756720038021,0.28212741017341614,0.36510804295539856
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,7,170,153,0.9,0.24167231777135065,0.20301878452301025,0.28205302357673645
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,8,170,153,0.9,0.18101825845592162,0.1674424260854721,0.2019408792257309
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,9,170,160,0.9411764705882353,0.15718480199575424,0.1457868367433548,0.16742588579654694
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2,10,171,71,0.4152046783625731,0.09062029260118105,0.021626099944114685,0.1454528570175171
