run_id,predeclared_run_id,graph_schema,architecture,target_context_encoder_type,family_gate,context_edge_interaction,test_auprc,test_auroc,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp
sprint9_multiseed_S8A_R2_seed13_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,family_aware_experimental_emphasis,False,film,0.9750003075704917,0.8206015972085519,0.6029240220856987,0.2500352546901398,0.17751479289940827,0.9791258969341161,30,139,32,1501
