run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9970051862343013,0.9810669422149658,0.9991989731788635
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.8984966341186972,0.8262934684753418,0.9800091981887817
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,3,170,170,1.0,0.7268796254606807,0.6016975045204163,0.8251860737800598
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,4,170,170,1.0,0.5445525165866403,0.5097483396530151,0.6005113124847412
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,5,170,170,1.0,0.4897721791968626,0.468445748090744,0.5094534754753113
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,6,170,170,1.0,0.43508817956728096,0.36899518966674805,0.4683380126953125
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,7,170,170,1.0,0.22872258494882022,0.19282345473766327,0.3667594790458679
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,8,170,167,0.9823529411764705,0.17585497910485548,0.1582973152399063,0.19258876144886017
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,9,170,102,0.6,0.1321185997742064,0.1129799410700798,0.15781953930854797
sprint9_multiseed_S8B_R2_seed13_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,10,171,81,0.47368421052631576,0.08532838512495247,0.04556475579738617,0.11286596208810806
