run_id,predeclared_run_id,model_name,architecture,split,layer,head,edge_kind,edge_count,attention_mean,attention_std,attention_min,attention_max
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,0,candidate_forward,9712,0.7689158916473389,0.32503408193588257,8.51937062562591e-11,1.0
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,0,candidate_reverse,9712,0.013001455925405025,0.10230618715286255,4.415950366335776e-14,1.0
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,0,self_loop,8930,0.14961014688014984,0.2905958890914917,6.203487810246822e-12,0.9948275685310364
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,1,candidate_forward,9712,0.9061689376831055,0.2244219183921814,8.776069444138557e-05,0.9999992847442627
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,1,candidate_reverse,9712,0.013076519593596458,0.05019364878535271,1.3391968423093203e-06,0.9999977350234985
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,1,self_loop,8930,0.0002562152803875506,0.0017300014151260257,5.0289035158357365e-09,0.07294667512178421
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,2,candidate_forward,9712,0.6360747814178467,0.18787679076194763,0.016078220680356026,0.999729573726654
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,2,candidate_reverse,9712,0.012393356300890446,0.03891143947839737,4.449140396900475e-05,0.9885651469230652
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,2,self_loop,8930,0.2947455048561096,0.15321174263954163,4.4216987589607015e-05,0.6360532641410828
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,3,candidate_forward,9712,0.9043260216712952,0.22938969731330872,1.2189391895844892e-07,1.0
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,3,candidate_reverse,9712,0.01305068377405405,0.06683074682950974,5.360588639646835e-10,0.9999529123306274
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,0,3,self_loop,8930,0.0022885818034410477,0.017882468178868294,1.0702507630133695e-10,0.5098550915718079
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,0,candidate_forward,9712,0.1437586396932602,0.04704070836305618,0.013522082939743996,0.34278953075408936
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,0,candidate_reverse,9712,0.004141678102314472,0.006733994465321302,0.00016092935402411968,0.12911660969257355
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,0,self_loop,8930,0.8391480445861816,0.07393693923950195,0.03038410097360611,0.9870489239692688
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,1,candidate_forward,9712,0.2911975681781769,0.15797287225723267,0.0015602658968418837,0.9837220311164856
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,1,candidate_reverse,9712,0.012253135442733765,0.05179230123758316,2.8392068998073228e-05,0.9482324719429016
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,1,self_loop,8930,0.6699761748313904,0.19196727871894836,0.0002623342734295875,0.9418783783912659
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,2,candidate_forward,9712,0.43820497393608093,0.15029333531856537,0.046567004173994064,0.9998711347579956
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat_graph_a_sprint7_edge_aware,gat,test,1,2,candidate_reverse,9712,0.011549897491931915,0.03825364634394646,1.8005392121267505e-05,0.9942687749862671
