model_name,feature_set,split,threshold,rows,positive_rate,f1,mcc,tn,fp,fn,tp
sequence_bilstm_balanced_train_weights,S1,test,0.5,1702,0.900705052878966,0.4045839561534629,-0.09175147154865433,101,68,1127,406
sequence_bilstm_balanced_train_weights,S1,val,0.5,1734,0.8713956170703575,0.35027027027027025,0.12422134229777264,208,15,1187,324
