model_name,feature_set,split,threshold,rows,positive_rate,f1,mcc,tn,fp,fn,tp
xgboost_balanced_train_weights,F1,test,0.5,1702,0.900705052878966,0.29258098223615464,-0.2977368943742823,68,101,1253,280
xgboost_balanced_train_weights,F1,val,0.5,1734,0.8713956170703575,0.5420028476506882,0.18733781984798936,198,25,940,571
xgboost_balanced_train_weights,F2,test,0.5,1702,0.900705052878966,0.29273504273504275,-0.1541638907921807,104,65,1259,274
xgboost_balanced_train_weights,F2,val,0.5,1734,0.8713956170703575,0.2987085906793936,0.14597491204230453,219,4,1245,266
xgboost_balanced_train_weights,F3,test,0.5,1702,0.900705052878966,0.8530066815144766,0.4357652967376521,157,12,384,1149
xgboost_balanced_train_weights,F3,val,0.5,1734,0.8713956170703575,0.8589647411852963,0.5060614603211666,213,10,366,1145
xgboost_balanced_train_weights,F4,test,0.5,1702,0.900705052878966,0.8654198753208654,0.4489201165160303,155,14,353,1180
xgboost_balanced_train_weights,F4,val,0.5,1734,0.8713956170703575,0.8654491241147969,0.5142857876660519,212,11,350,1161
