model_name,feature_set,split,rows,positives,negatives,positive_rate,auprc,auprc_inverted,auroc,auroc_inverted,mean_score_positive,mean_score_negative,median_score_positive,median_score_negative
sequence_cnn_unweighted,S1,test,1702,1533,169,0.900705052878966,0.9200752147502698,0.9080141954341902,0.5357113908220336,0.4642886091779664,0.5389656318765953,0.5388078530864603,0.5397416353225708,0.538806676864624
sequence_cnn_unweighted,S1,val,1734,1511,223,0.8713956170703575,0.9029919248225643,0.8266675800851007,0.6150026858345229,0.3849973141654771,0.5397439003385194,0.5380228902192393,0.5398173332214355,0.5382159948348999
