model_name,feature_set,split,rows,positives,negatives,positive_rate,auprc,auprc_inverted,auroc,auroc_inverted,mean_score_positive,mean_score_negative,median_score_positive,median_score_negative
sequence_bilstm_unweighted,S1,test,1702,1533,169,0.900705052878966,0.8868701066514801,0.9556655681238034,0.340956549597224,0.659043450402776,0.8350418296345526,0.8751706473926115,0.8314385414123535,0.873189389705658
sequence_bilstm_unweighted,S1,val,1734,1511,223,0.8713956170703575,0.9334632254332137,0.8517282666611816,0.64619694734874,0.35380305265126,0.8429506514184448,0.818607102862388,0.8479950428009033,0.8164815902709961
