run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9981295612820408,0.9944361448287964,0.9999010562896729
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.9833876998985515,0.9531047940254211,0.994408905506134
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,3,170,170,1.0,0.8769676643259385,0.8159168362617493,0.9498404264450073
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,4,170,170,1.0,0.7344509629642262,0.6436629295349121,0.8148201107978821
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,5,170,170,1.0,0.561592179887435,0.48003676533699036,0.6421977877616882
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,6,170,158,0.9294117647058824,0.4097821055089726,0.3370685577392578,0.479754775762558
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,7,170,124,0.7294117647058823,0.28638425478163887,0.22845935821533203,0.33655035495758057
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,8,170,147,0.8647058823529412,0.17268926343497107,0.13962025940418243,0.22816681861877441
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,9,170,170,1.0,0.12656136496978648,0.11347674578428268,0.13959833979606628
sprint9_multiseed_S7F_R2_seed42_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,10,171,91,0.5321637426900585,0.07041648480147995,0.020303262397646904,0.11343268305063248
