sprint,label_scheme,split_id,seed,training_regime,model_name,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_mcc,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_mcc,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint4,scheme_a,sprint2_main_seed42,42,measured_only,gcn_graph_a,S1_pair+F1,graph_a_minimal_physical_target,strict_inductive_primary,zero_type_feature,weighted_bce,validation_auprc,validation,validation_max_f1,validation,0.10961122065782547,10,25,0.9110210865306309,"s1_pair,f1",286,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_a_minimal_physical_target,sprint2_main_seed42,0.12674075365066528,True,True,Graph A minimal GCN smoke-capable path; no test-driven selection; no Graph C/B run,1734,0.8713956170703575,0.9110210865306309,0.5765373805842359,0.9390547263681592,0.32604795243529433,28,195,1,1510,0.97,0.94,0.8888888888888888,0.054268696227663796,0.23560555923229648,0.2931833223031105,1702,0.900705052878966,0.966286890665716,0.7450757882791603,0.9518449030644153,0.3007805554282674,26,143,11,1522,1.0,1.0,1.0,0.3457273320287019,0.4500978473581213,0.5564253098499674
