run_id,run_order,predeclared_run_id,loss_params,sampling,role,prior_sprint4_graph_a_test_auprc,prior_sprint4_graph_a_test_mcc,prior_sprint5_s5f2_test_auprc,prior_sprint5_s5f2_test_mcc,prior_test_positive_prevalence,sprint,label_scheme,split_id,seed,training_regime,model_name,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,target_semantics,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_macro_f1,val_mcc,val_specificity,val_sensitivity,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint6_loss_comparison_seed42_20260606_182812_S6R5_dice,5,S6R5_dice,"{""class_weights"": ""inverse_volume"", ""epsilon"": 1.0}",null,generalized_dice_sudre2017,0.966287,0.300781,0.976585,0.477933,0.900705,sprint6,scheme_a,sprint2_main_seed42,42,measured_only,gcn_graph_a_sprint6,S5F2_energy,graph_a_minimal_physical_target,strict_inductive_primary,zero_type_feature,generalized_dice,validation_auprc,validation,validation_max_f1,validation,3.2319924514467857e-09,75,90,0.9414865680541571,s5f2_energy,268,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_a_minimal_physical_target,sprint2_main_seed42,0.12674075365066528,True,True,minimal_physical_target,Graph A minimal GCN path; no test-driven selection; no Graph C/B run,1734,0.8713956170703575,0.9414865680541571,0.6916899389529103,0.9312788906009245,0.46563944530046225,0.0,0.0,1.0,0,223,0,1511,0.98,0.974,1.0,0.07677035076108538,0.2739907346128392,0.4559894109861019,1702,0.900705052878966,0.8711738760752983,0.38266229730929413,0.9477588871715611,0.47387944358578055,0.0,0.0,1.0,0,169,0,1533,0.86,0.84,1.0,0.020874103065883887,0.038486627527723416,0.0593607305936073
