run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1018,4,4,1.0,0.9738233238458633,0.9673896431922913,0.9805775880813599
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1026,2,2,1.0,0.4661039412021637,0.2840788960456848,0.6481289863586426
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.036792157342036565,0.03209034353494644,0.04765249043703079
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.05384812761957829,0.039811212569475174,0.07093162834644318
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,10597,2,2,1.0,0.32646119594573975,0.1311662793159485,0.521756112575531
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,10599,33,33,1.0,0.3812409896742214,0.14954322576522827,0.8760139346122742
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.1330418472488721,0.07871246337890625,0.21474917232990265
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.13045724424032065,0.07591579854488373,0.1853923350572586
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,10957,4,4,1.0,0.6475633382797241,0.5251123905181885,0.8343198299407959
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,10990,20,20,1.0,0.3874486744403839,0.20290611684322357,0.9067091345787048
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,11012,8,8,1.0,0.5317862145602703,0.3397378623485565,0.8849478960037231
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,11173,145,145,1.0,0.9860292553901673,0.9194124341011047,0.9921397566795349
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1120,15,1,0.06666666666666667,0.060641026496887206,0.04357064515352249,0.12351073324680328
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,11299,11,11,1.0,0.8266001777215437,0.7345922589302063,0.9144814610481262
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,11487,13,13,1.0,0.9729488767110385,0.9601014256477356,0.9807198643684387
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,11506,13,5,0.38461538461538464,0.8401141212536738,0.15377581119537354,0.9375433325767517
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1408,9,0,0.0,0.058623389651378,0.05252232775092125,0.06977733969688416
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,1505,48,48,1.0,0.06572564699066182,0.028231438249349594,0.5074175000190735
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,228,12,5,0.4166666666666667,0.744693840543429,0.5692558884620667,0.8653955459594727
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,278,14,14,1.0,0.25650177762976717,0.05213123932480812,0.9628689885139465
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,3265,35,35,1.0,0.7906165003776551,0.6817424893379211,0.8803697228431702
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,3300,120,120,1.0,0.8150996724764507,0.5638240575790405,0.9566200375556946
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,3420,320,320,1.0,0.23728456562384964,0.07510516792535782,0.8116472959518433
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,635,3,3,1.0,0.4875967502593994,0.3032863736152649,0.675077497959137
sprint9_multiseed_S8B_R2_seed2024_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,graph_c_context_observation,gatv2,7696,126,126,1.0,0.08771179168529454,0.027614863589406013,0.4805651009082794
