sprint,label_scheme,split_id,seed,training_regime,model_name,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,target_semantics,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_mcc,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_mcc,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint4,scheme_a,sprint2_main_seed42,42,measured_only,gcn_graph_c,CandidatePair+TargetObservationContext,graph_c_context_observation,strict_inductive_primary,target_observation_context_encoder,weighted_bce,validation_auprc,validation,validation_max_f1,validation,0.0706665888428688,42,57,0.9817040140195098,candidate_pair_features,32,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_c_context_observation,sprint2_main_seed42,0.12674075365066528,True,True,observation_level_context_target,Graph C GCN path uses target_observation context node encoding; Graph C changes both topology and target semantics; no test-driven selection; no Graph B run,1734,0.8713956170703575,0.9817040140195098,0.8897323959127831,0.9333746513789898,0.18161385794333956,13,210,5,1506,1.0,0.994,1.0,0.30509596293845137,0.6187954996690933,0.7941760423560555,1702,0.900705052878966,0.9615860563018301,0.7598860570409569,0.9588955130216504,0.4537375293609119,43,126,5,1528,1.0,0.974,1.0,0.09915198956294846,0.1735159817351598,0.4318330071754729
