run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9914926259141219,0.9746214747428894,0.9990426898002625
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.9033802439184749,0.8141870498657227,0.9739726185798645
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,3,170,170,1.0,0.6719002253869001,0.5490618944168091,0.8141158819198608
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,4,170,169,0.9941176470588236,0.45763130012680503,0.35314667224884033,0.548755943775177
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,5,170,166,0.9764705882352941,0.28525803019018736,0.2460862547159195,0.34856513142585754
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,6,170,163,0.9588235294117647,0.22160682126003153,0.20162278413772583,0.24595880508422852
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,7,170,154,0.9058823529411765,0.18443174826748232,0.1594761162996292,0.20150229334831238
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,8,170,146,0.8588235294117647,0.14330299014554304,0.13189873099327087,0.15891723334789276
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,9,170,151,0.888235294117647,0.12589439828606214,0.12004268914461136,0.1318916529417038
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R1_no_context_edges,S7D_R1_no_context_edges,graph_c_context_observation,gatv2,10,171,81,0.47368421052631576,0.08564910161913487,0.0233154259622097,0.11992093920707703
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,1,171,163,0.9532163742690059,0.9925080586595145,0.9757559299468994,0.9991611242294312
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,2,170,161,0.9470588235294117,0.7685425695251016,0.5645908117294312,0.9755605459213257
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,3,170,166,0.9764705882352941,0.4967617748414769,0.4420236051082611,0.5643203854560852
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,4,170,167,0.9823529411764705,0.3970856138888527,0.36071380972862244,0.44098299741744995
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,5,170,156,0.9176470588235294,0.33089500402703004,0.30383971333503723,0.3606888949871063
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,6,170,149,0.8764705882352941,0.2780638906885596,0.25413817167282104,0.30359628796577454
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,7,170,148,0.8705882352941177,0.23172664169002982,0.21063445508480072,0.25394341349601746
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,8,170,142,0.8352941176470589,0.19130611445973902,0.17491061985492706,0.21057625114917755
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,9,170,154,0.9058823529411765,0.16113146990537644,0.14680670201778412,0.17463578283786774
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R2_edge_blind_attention,S7D_R2_edge_blind_attention,graph_c_context_observation,gatv2,10,171,127,0.7426900584795322,0.12509853963614903,0.06637415289878845,0.14680586755275726
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,1,171,167,0.9766081871345029,0.611442597463117,0.49513986706733704,0.7124225497245789
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,2,170,137,0.8058823529411765,0.4435561485150281,0.41403576731681824,0.4948198199272156
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,3,170,133,0.7823529411764706,0.395566806547782,0.37981823086738586,0.4136320650577545
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,4,170,147,0.8647058823529412,0.3676075567217434,0.35737359523773193,0.37969061732292175
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,5,170,153,0.9,0.3483402322320377,0.33930841088294983,0.3573530316352844
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,6,170,156,0.9176470588235294,0.3301584303379059,0.3205564022064209,0.33928272128105164
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,7,170,157,0.9235294117647059,0.3131298361455693,0.30622759461402893,0.3205561935901642
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,8,170,162,0.9529411764705882,0.2972814917564392,0.2880866229534149,0.30621835589408875
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,9,170,164,0.9647058823529412,0.2781338309540468,0.26766595244407654,0.2880810797214508
sprint7d_graphc_gatv2_mechanism_seed42_20260607_203646_S7D_R3_mask_target_context_features,S7D_R3_mask_target_context_features,graph_c_context_observation,gatv2,10,171,157,0.9181286549707602,0.24150827927896154,0.1522899866104126,0.26764804124832153
