run_id,predeclared_run_id,graph_schema,architecture,target_context_encoder_type,family_gate,context_edge_interaction,test_auprc,test_auroc,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp
sprint9_multiseed_S8A_R2_seed7_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,family_aware_experimental_emphasis,False,film,0.9801018585645458,0.8601110866653543,0.7375392705735986,0.5309075832099951,0.3668639053254438,0.9928245270711024,62,107,11,1522
