run_id,predeclared_run_id,target_context_encoder_type,target_context_family,branch_dim,activation_l2_mean,family_gate_enabled,family_gate_weight_mean
sprint9_multiseed_S8A_R2_seed7_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,target_sequence_one_hot,24,3.4730608463287354,False,1.0
sprint9_multiseed_S8A_R2_seed7_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,experimental_epigenetic,48,5.1120405197143555,False,1.0
sprint9_multiseed_S8A_R2_seed7_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,computed_nucleosome_aggregates,40,4.467886924743652,False,1.0
sprint9_multiseed_S8A_R2_seed7_S8A_R2_context_edge_film,S8A_R2_context_edge_film,family_aware_experimental_emphasis,computed_nucleosome_missingness,16,2.6904921531677246,False,1.0
