run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1018,4,4,1.0,0.9609824270009995,0.9467359781265259,0.9859938621520996
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1026,2,2,1.0,0.50677390396595,0.4422467052936554,0.5713011026382446
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.047093628098567326,0.0416313000023365,0.052783235907554626
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.06693841144442558,0.06177828088402748,0.07173947244882584
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10597,2,2,1.0,0.1383599117398262,0.1312197893857956,0.1455000340938568
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10599,33,33,1.0,0.5453232797709379,0.39430907368659973,0.7469600439071655
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.11476143896579742,0.07867946475744247,0.1540619134902954
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.06157823480092562,0.04835278540849686,0.09316378086805344
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10957,4,4,1.0,0.5628395080566406,0.46373313665390015,0.7556248903274536
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,10990,20,20,1.0,0.3056805796921253,0.2461792230606079,0.7020766139030457
sprint9_multiseed_S8A_R2_seed42_S8A_R2_context_edge_film,S8A_R2_context_edge_film,graph_c_context_observation,gatv2,11012,8,8,1.0,0.9782071560621262,0.9554749727249146,0.9967425465583801
