run_id,predeclared_run_id,model_name,architecture,graph_schema,split,target_context_encoder_type,target_context_family,input_columns,branch_dim,activation_mean,activation_std,activation_l2_mean,family_gate_enabled,family_gate_weight_mean,target_context_encoder_parameter_count
sprint8a_target_context_interaction_seed42_20260611_011416_S8A_R3_gated_plus_film,S8A_R3_gated_plus_film,gatv2_graph_c_sprint8a_gated_plus_film,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,target_sequence_one_hot,115,24,0.4096628725528717,0.6007984280586243,3.5572915077209473,True,0.4199526309967041,27788
sprint8a_target_context_interaction_seed42_20260611_011416_S8A_R3_gated_plus_film,S8A_R3_gated_plus_film,gatv2_graph_c_sprint8a_gated_plus_film,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,experimental_epigenetic,6,48,0.4171309471130371,0.5722736716270447,4.904364585876465,True,0.5485072135925293,27788
sprint8a_target_context_interaction_seed42_20260611_011416_S8A_R3_gated_plus_film,S8A_R3_gated_plus_film,gatv2_graph_c_sprint8a_gated_plus_film,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,computed_nucleosome_aggregates,78,40,0.399504691362381,0.597723662853241,4.541530609130859,True,0.5887069702148438,27788
sprint8a_target_context_interaction_seed42_20260611_011416_S8A_R3_gated_plus_film,S8A_R3_gated_plus_film,gatv2_graph_c_sprint8a_gated_plus_film,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,computed_nucleosome_missingness,13,16,0.36869344115257263,0.4746628999710083,2.3951361179351807,True,0.5445644855499268,27788
