run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,1,171,171,1.0,0.5862071420017042,0.5236402750015259,0.6755364537239075
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,2,170,127,0.7470588235294118,0.4487149597967372,0.4115115702152252,0.5227662324905396
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,3,170,128,0.7529411764705882,0.3922141999006271,0.3763637840747833,0.41127535700798035
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,4,170,137,0.8058823529411765,0.36380712740561544,0.35229331254959106,0.37632623314857483
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,5,170,150,0.8823529411764706,0.3402471777270822,0.3298477828502655,0.3522630035877228
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,6,170,160,0.9411764705882353,0.3217556101434371,0.31392785906791687,0.3297756612300873
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,7,170,167,0.9823529411764705,0.30800721505109,0.30164361000061035,0.3139164447784424
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,8,170,167,0.9823529411764705,0.2968134014045491,0.2917492985725403,0.3016229569911957
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,9,170,168,0.9882352941176471,0.2863259823883281,0.2807105779647827,0.29169002175331116
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R2_mask_experimental_epigenetic,S7E_R2_mask_experimental_epigenetic,graph_c_context_observation,gatv2,10,171,158,0.9239766081871345,0.26088439938966296,0.14340810477733612,0.2805783748626709
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9787499786120409,0.9657813906669617,0.9991835951805115
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,2,170,170,1.0,0.952853579380933,0.9368484020233154,0.9657712578773499
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,3,170,170,1.0,0.9114286752308116,0.8857485055923462,0.936806321144104
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,4,170,163,0.9588235294117647,0.8092962573556339,0.695905864238739,0.8857050538063049
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,5,170,141,0.8294117647058824,0.638159103603924,0.587213933467865,0.6958662271499634
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,6,170,149,0.8764705882352941,0.5411110138191896,0.5002007484436035,0.5871083736419678
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,7,170,148,0.8705882352941177,0.46429338735692643,0.4225904047489166,0.5001474022865295
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,8,170,155,0.9117647058823529,0.3366038538953837,0.2412116825580597,0.4222370982170105
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,9,170,169,0.9941176470588236,0.21094629536656773,0.19125980138778687,0.24073952436447144
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R3_mask_computed_nucleosome_aggregates,S7E_R3_mask_computed_nucleosome_aggregates,graph_c_context_observation,gatv2,10,171,104,0.6081871345029239,0.13166323664723434,0.018455348908901215,0.191139355301857
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9944416403073316,0.9823181629180908,0.9994503855705261
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.897987077516668,0.8298049569129944,0.9819386005401611
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,3,170,169,0.9941176470588236,0.7664762240998885,0.7008200883865356,0.8288217782974243
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,4,170,162,0.9529411764705882,0.5912611796575434,0.44806617498397827,0.7007840871810913
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,5,170,163,0.9588235294117647,0.3714193857768003,0.31132450699806213,0.44743409752845764
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,6,170,153,0.9,0.279280529478017,0.2507707178592682,0.3112926781177521
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,7,170,142,0.8352941176470589,0.22886696116012686,0.20097169280052185,0.2505386471748352
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,8,170,134,0.788235294117647,0.16646627634763717,0.13805969059467316,0.20028631389141083
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,9,170,161,0.9470588235294117,0.12692211384282392,0.11809854954481125,0.1380249708890915
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R4_mask_computed_nucleosome_missingness,S7E_R4_mask_computed_nucleosome_missingness,graph_c_context_observation,gatv2,10,171,116,0.6783625730994152,0.08221497161215857,0.015905024483799934,0.1180887371301651
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,1,171,166,0.9707602339181286,0.5674595972250777,0.49146944284439087,0.6178774237632751
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,2,170,133,0.7823529411764706,0.44743159851607156,0.4186842143535614,0.49127236008644104
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,3,170,131,0.7705882352941177,0.4030268020489637,0.39097827672958374,0.4182957410812378
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,4,170,145,0.8529411764705882,0.3823971515192705,0.37554267048835754,0.39083874225616455
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,5,170,152,0.8941176470588236,0.3686695572207956,0.36277541518211365,0.3754581809043884
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,6,170,161,0.9470588235294117,0.35801748124992144,0.3539835214614868,0.362736314535141
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,7,170,158,0.9294117647058824,0.34892851920688855,0.34381648898124695,0.35387134552001953
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,8,170,165,0.9705882352941176,0.3386422839234857,0.33299368619918823,0.3438148498535156
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,9,170,167,0.9823529411764705,0.3256281260181876,0.31797918677330017,0.33290576934814453
sprint7e_target_context_subgroup_seed42_20260607_213909_S7E_R5_mask_all_nonsequence_context,S7E_R5_mask_all_nonsequence_context,graph_c_context_observation,gatv2,10,171,155,0.9064327485380117,0.28775075679285483,0.1803910732269287,0.31768906116485596
