run_id,predeclared_run_id,graph_schema,architecture,grna_target_id,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1018,4,4,1.0,0.9596350938081741,0.9459170699119568,0.9695315361022949
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1026,2,2,1.0,0.6830797791481018,0.5402151346206665,0.8259444236755371
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1028,15,1,0.06666666666666667,0.09601029157638549,0.06711030006408691,0.14984607696533203
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1044,13,1,0.07692307692307693,0.19184107448046023,0.11466900259256363,0.249012753367424
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,10597,2,2,1.0,0.4375770688056946,0.292319118976593,0.5828350186347961
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,10599,33,33,1.0,0.8842195001515475,0.7220781445503235,0.9591582417488098
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1060,15,2,0.13333333333333333,0.1788050169746081,0.09197693318128586,0.2895134389400482
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1088,13,1,0.07692307692307693,0.17212894616218713,0.07540684938430786,0.2955532968044281
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,10957,4,4,1.0,0.9432491213083267,0.9369302988052368,0.9533266425132751
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,10990,20,20,1.0,0.4230788588523865,0.28250637650489807,0.7370246052742004
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,11012,8,8,1.0,0.635266337543726,0.31137585639953613,0.8944759964942932
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,11173,145,145,1.0,0.9960210216456447,0.9642546772956848,0.9985374212265015
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1120,15,1,0.06666666666666667,0.0630446121096611,0.04598730057477951,0.11344512552022934
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,11299,11,11,1.0,0.8059655915607106,0.693702757358551,0.941011369228363
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,11487,13,13,1.0,0.9231613599337064,0.8814612030982971,0.9664929509162903
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,11506,13,5,0.38461538461538464,0.9327676754731399,0.6832545399665833,0.9793908596038818
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1408,9,0,0.0,0.08745792342556848,0.06839338690042496,0.1301441490650177
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1505,48,48,1.0,0.11912670296927293,0.06141745299100876,0.3792044520378113
