run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,1,171,167,0.9766081871345029,0.9903424751688863,0.9424722194671631,0.9985374212265015
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,2,170,160,0.9411764705882353,0.8710055007654078,0.8067905306816101,0.9420023560523987
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,3,170,170,1.0,0.7489877441350151,0.6958557367324829,0.8043375015258789
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,4,170,169,0.9941176470588236,0.6479794845861547,0.5978685021400452,0.693702757358551
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,5,170,170,1.0,0.5611360574469847,0.5249660611152649,0.5956538915634155
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,6,170,170,1.0,0.49202312055756064,0.46120303869247437,0.5245887041091919
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,7,170,170,1.0,0.4316855435862261,0.4007022976875305,0.46081671118736267
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,8,170,162,0.9529411764705882,0.3689137862009161,0.33030110597610474,0.4001808166503906
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,9,170,113,0.6647058823529411,0.2637027062913951,0.20064949989318848,0.3297402560710907
sprint9_multiseed_S7F_R2_seed2024_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_context_observation,gatv2,10,171,82,0.47953216374269003,0.13197642002712218,0.04598730057477951,0.19980807602405548
