registry_id,metric,guide,negatives_in_guide,point_estimate,leave_one_guide_value,delta
S7F_R3,auprc,11299,0,0.9849450506906443,0.9847627429826105,-0.00018230770803384644
S7F_R3,auprc,11487,0,0.9849450506906443,0.9847821694480415,-0.0001628812426027748
S7F_R3,auprc,11506,8,0.9849450506906443,0.9963290508166702,0.011384000126025917
S7F_R3,auroc,228,7,0.9265507937794555,0.9248311356731951,-0.0017196581062604022
S7F_R3,auroc,278,0,0.9265507937794555,0.9262984445543823,-0.0002523492250732229
S7F_R3,auroc,635,0,0.9265507937794555,0.9264879916463626,-6.2802133092843e-05
S7F_R3,auroc,804,0,0.9265507937794555,0.9264476530663581,-0.0001031407130973605
S7F_R3,auroc,1018,0,0.9265507937794555,0.9264670028366763,-8.379094277921606e-05
S7F_R3,auroc,1026,0,0.9265507937794555,0.9265089530376172,-4.18407418383282e-05
S7F_R3,auroc,1028,14,0.9265507937794555,0.920538195906679,-0.006012597872776526
S7F_R3,auroc,1044,12,0.9265507937794555,0.9215047147062247,-0.005046079073230736
S7F_R3,auroc,1060,13,0.9265507937794555,0.9215905474886532,-0.004960246290802273
S7F_R3,auroc,1088,12,0.9265507937794555,0.9220410437212085,-0.004509750058246942
S7F_R3,auroc,1120,14,0.9265507937794555,0.9206898003874335,-0.0058609933920219515
S7F_R3,auroc,1408,9,0.9265507937794555,0.9226394324853229,-0.003911361294132609
S7F_R3,auroc,1505,0,0.9265507937794555,0.9380072918534457,0.011456498073990184
S7F_R3,auroc,3265,0,0.9265507937794555,0.9258143007244373,-0.0007364930550182169
S7F_R3,auroc,3300,0,0.9265507937794555,0.9241322127162401,-0.0024185810632153526
S7F_R3,auroc,3420,0,0.9265507937794555,0.9212866529754095,-0.005264140804046025
S7F_R3,auroc,7696,0,0.9265507937794555,0.9236993393135758,-0.0028514544658796437
S7F_R3,auroc,8319,0,0.9265507937794555,0.9243909292254802,-0.0021598645539753214
S7F_R3,auroc,8420,0,0.9265507937794555,0.9148823142669298,-0.011668479512525698
S7F_R3,auroc,9251,80,0.9265507937794555,0.920683696527566,-0.005867097251889497
S7F_R3,auroc,10597,0,0.9265507937794555,0.9267099277650451,0.00015913398558964342
S7F_R3,auroc,10599,0,0.9265507937794555,0.9258540433925049,-0.0006967503869506064
S7F_R3,auroc,10957,0,0.9265507937794555,0.9264708727907399,-7.992098871556497e-05
S7F_R3,auroc,10990,0,0.9265507937794555,0.9289784393246694,0.002427645545213908
S7F_R3,auroc,11012,0,0.9265507937794555,0.9261965273062374,-0.0003542664732181233
S7F_R3,auroc,11173,0,0.9265507937794555,0.9198753474412973,-0.0066754463381581974
S7F_R3,auroc,11299,0,0.9265507937794555,0.9262571048682441,-0.0002936889112113983
S7F_R3,auroc,11487,0,0.9265507937794555,0.9262457178449082,-0.0003050759345473164
S7F_R3,auroc,11506,8,0.9265507937794555,0.9651352801534908,0.03858448637403533
S7F_R3,mcc,228,7,0.5681083533534749,0.5573280857426341,-0.010780267610840721
S7F_R3,mcc,278,0,0.5681083533534749,0.5677972692412115,-0.0003110841122633268
S7F_R3,mcc,635,0,0.5681083533534749,0.5680421623953102,-6.619095816462472e-05
S7F_R3,mcc,804,0,0.5681083533534749,0.568020042147544,-8.831120593089103e-05
S7F_R3,mcc,1018,0,0.5681083533534749,0.568020042147544,-8.831120593089103e-05
S7F_R3,mcc,1026,0,0.5681083533534749,0.5680642543093026,-4.4099044172241086e-05
S7F_R3,mcc,1028,14,0.5681083533534749,0.5284712122720662,-0.0396371410814087
S7F_R3,mcc,1044,12,0.5681083533534749,0.5351450141806547,-0.03296333917282013
S7F_R3,mcc,1060,13,0.5681083533534749,0.5350981986019956,-0.03301015475147928
S7F_R3,mcc,1088,12,0.5681083533534749,0.5477096024454968,-0.020398750907978047
S7F_R3,mcc,1120,14,0.5681083533534749,0.5284712122720662,-0.0396371410814087
S7F_R3,mcc,1408,9,0.5681083533534749,0.5416009760324589,-0.026507377321015935
S7F_R3,mcc,1505,0,0.5681083533534749,0.6179536159839969,0.049845262630522025
S7F_R3,mcc,3265,0,0.5681083533534749,0.5673199574369971,-0.0007883959164777243
S7F_R3,mcc,3300,0,0.5681083533534749,0.5652460992190447,-0.0028622541344301977
S7F_R3,mcc,3420,0,0.5681083533534749,0.5592478951689114,-0.008860458184563491
S7F_R3,mcc,7696,0,0.5681083533534749,0.5650904412180304,-0.003017912135444445
S7F_R3,mcc,8319,0,0.5681083533534749,0.5657305894385074,-0.002377763914967468
S7F_R3,mcc,8420,0,0.5681083533534749,0.5559507388295795,-0.01215761452389541
S7F_R3,mcc,9251,80,0.5681083533534749,0.7981816177769318,0.23007326442345688
S7F_R3,mcc,10597,0,0.5681083533534749,0.5680642543093026,-4.4099044172241086e-05
S7F_R3,mcc,10599,0,0.5681083533534749,0.5673659800730823,-0.0007423732803926164
S7F_R3,mcc,10957,0,0.5681083533534749,0.568020042147544,-8.831120593089103e-05
S7F_R3,mcc,10990,0,0.5681083533534749,0.577055805271145,0.008947451917670102
S7F_R3,mcc,11012,0,0.5681083533534749,0.5679312767256017,-0.0001770766278731406
S7F_R3,mcc,11173,0,0.5681083533534749,0.564588835970193,-0.0035195173832818227
S7F_R3,mcc,11299,0,0.5681083533534749,0.5678644024674537,-0.00024395088602113812
S7F_R3,mcc,11487,0,0.5681083533534749,0.5678196758503347,-0.0002886775031402111
S7F_R3,mcc,11506,8,0.5681083533534749,0.5845908074704776,0.016482454117002776
S7F_R3,specificity,228,7,0.4970414201183432,0.47530864197530864,-0.021732778143034537
S7F_R3,specificity,278,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,635,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,804,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,1018,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,1026,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,1028,14,0.4970414201183432,0.45161290322580644,-0.04542851689253674
S7F_R3,specificity,1044,12,0.4970414201183432,0.4585987261146497,-0.03844269400369349
S7F_R3,specificity,1060,13,0.4970414201183432,0.4551282051282051,-0.04191321499013806
S7F_R3,specificity,1088,12,0.4970414201183432,0.47770700636942676,-0.019334413748916424
S7F_R3,specificity,1120,14,0.4970414201183432,0.45161290322580644,-0.04542851689253674
S7F_R3,specificity,1408,9,0.4970414201183432,0.46875,-0.02829142011834318
S7F_R3,specificity,1505,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,3265,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,3300,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,3420,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,7696,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,8319,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,8420,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,9251,80,0.4970414201183432,0.8764044943820225,0.3793630742636793
S7F_R3,specificity,10597,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,10599,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,10957,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,10990,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,11012,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,11173,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,11299,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,11487,0,0.4970414201183432,0.4970414201183432,0.0
S7F_R3,specificity,11506,8,0.4970414201183432,0.5217391304347826,0.024697710316439414
S7F_R3,macro_f1,228,7,0.7771849042975804,0.7702398182804742,-0.0069450860171061946
S7F_R3,macro_f1,278,0,0.7771849042975804,0.777016562505694,-0.00016834179188640608
S7F_R3,macro_f1,635,0,0.7771849042975804,0.7771490859091608,-3.581838841959506e-05
S7F_R3,macro_f1,804,0,0.7771849042975804,0.7771371157536479,-4.77885439325032e-05
S7F_R3,macro_f1,1018,0,0.7771849042975804,0.7771371157536479,-4.77885439325032e-05
S7F_R3,macro_f1,1026,0,0.7771849042975804,0.7771610406986205,-2.386359895989454e-05
S7F_R3,macro_f1,1028,14,0.7771849042975804,0.756074407961325,-0.02111049633625539
S7F_R3,macro_f1,1044,12,0.7771849042975804,0.7595568820320343,-0.01762802226554605
S7F_R3,macro_f1,1060,13,0.7771849042975804,0.7590628006735087,-0.018122103624071628
S7F_R3,macro_f1,1088,12,0.7771849042975804,0.7670330609280496,-0.010151843369530789
S7F_R3,macro_f1,1120,14,0.7771849042975804,0.756074407961325,-0.02111049633625539
S7F_R3,macro_f1,1408,9,0.7771849042975804,0.7633651436283015,-0.013819760669278813
S7F_R3,macro_f1,1505,0,0.7771849042975804,0.7956503496674581,0.01846544536987771
S7F_R3,macro_f1,3265,0,0.7771849042975804,0.7767582544447009,-0.0004266498528794349
S7F_R3,macro_f1,3300,0,0.7771849042975804,0.7756357589984351,-0.0015491452991452936
S7F_R3,macro_f1,3420,0,0.7771849042975804,0.7723875511131304,-0.0047973531844499595
S7F_R3,macro_f1,7696,0,0.7771849042975804,0.7755514958650087,-0.001633408432571648
S7F_R3,macro_f1,8319,0,0.7771849042975804,0.7758980200600449,-0.001286884237535424
S7F_R3,macro_f1,8420,0,0.7771849042975804,0.7706010367762128,-0.006583867521367526
S7F_R3,macro_f1,9251,80,0.7771849042975804,0.8976742837362968,0.1204893794387164
S7F_R3,macro_f1,10597,0,0.7771849042975804,0.7771610406986205,-2.386359895989454e-05
S7F_R3,macro_f1,10599,0,0.7771849042975804,0.7767831613123404,-0.0004017429852399834
S7F_R3,macro_f1,10957,0,0.7771849042975804,0.7771371157536479,-4.77885439325032e-05
S7F_R3,macro_f1,10990,0,0.7771849042975804,0.7806060787950915,0.0034211744975111147
S7F_R3,macro_f1,11012,0,0.7771849042975804,0.7770890808770147,-9.582342056568827e-05
S7F_R3,macro_f1,11173,0,0.7771849042975804,0.7752799482406808,-0.0019049560568995538
S7F_R3,macro_f1,11299,0,0.7771849042975804,0.7770528919157293,-0.00013201238185100994
S7F_R3,macro_f1,11487,0,0.7771849042975804,0.7770286879648934,-0.00015621633268692037
S7F_R3,macro_f1,11506,8,0.7771849042975804,0.786939702295854,0.009754797998273612
S8A_R0,auprc,228,7,0.9755959671927963,0.9759636944280463,0.00036772723525002604
S8A_R0,auprc,278,0,0.9755959671927963,0.9753758139197655,-0.00022015327303082088
S8A_R0,auprc,635,0,0.9755959671927963,0.9755472701420629,-4.869705073340391e-05
S8A_R0,auprc,804,0,0.9755959671927963,0.9755245319885951,-7.143520420116456e-05
S8A_R0,auprc,1018,0,0.9755959671927963,0.9753132824168657,-0.00028268477593063057
S8A_R0,auprc,1026,0,0.9755959671927963,0.9755627254421424,-3.324175065388957e-05
S8A_R0,auprc,1028,14,0.9755959671927963,0.9756438134716935,4.7846278897201167e-05
S8A_R0,auprc,1044,12,0.9755959671927963,0.9756402745706777,4.4307377881414034e-05
S8A_R0,auprc,1060,13,0.9755959671927963,0.9758777664558103,0.00028179926301397096
S8A_R0,auprc,1088,12,0.9755959671927963,0.9758274510033486,0.00023148381055226874
S8A_R0,auprc,1120,14,0.9755959671927963,0.9756842990808635,8.833188806722791e-05
S8A_R0,auprc,1408,9,0.9755959671927963,0.9762640089953021,0.0006680418025057921
S8A_R0,auprc,1505,0,0.9755959671927963,0.9762359704537746,0.0006400032609783501
S8A_R0,auprc,3265,0,0.9755959671927963,0.9750310368050541,-0.0005649303877421907
S8A_R0,auprc,3300,0,0.9755959671927963,0.9735048186169313,-0.0020911485758650095
S8A_R0,auprc,3420,0,0.9755959671927963,0.9700708007847734,-0.005525166408022919
S8A_R0,auprc,7696,0,0.9755959671927963,0.9734374268077757,-0.002158540385020613
S8A_R0,auprc,8319,0,0.9755959671927963,0.9739190148274288,-0.0016769523653674678
S8A_R0,auprc,8420,0,0.9755959671927963,0.9666977847639029,-0.008898182428893397
S8A_R0,auprc,9251,80,0.9755959671927963,0.9780280460062898,0.002432078813493499
S8A_R0,auprc,10597,0,0.9755959671927963,0.9755672342783643,-2.8732914431950363e-05
S8A_R0,auprc,10599,0,0.9755959671927963,0.9750354098625001,-0.0005605573302961409
S8A_R0,auprc,10957,0,0.9755959671927963,0.9755317930626262,-6.417413017012485e-05
S8A_R0,auprc,10990,0,0.9755959671927963,0.9754443695480463,-0.00015159764475003445
S8A_R0,auprc,11012,0,0.9755959671927963,0.9742779933519258,-0.0013179738408705122
S8A_R0,auprc,11173,0,0.9755959671927963,0.9708088530209202,-0.00478711417187605
S8A_R0,auprc,11299,0,0.9755959671927963,0.9754155452211926,-0.00018042197160372808
S8A_R0,auprc,11487,0,0.9755959671927963,0.9752589448097176,-0.0003370223830786445
S8A_R0,auprc,11506,8,0.9755959671927963,0.9955125801997353,0.019916613006939032
S8A_R0,auroc,228,7,0.9138402868645229,0.9143033740546829,0.000463087190159972
S8A_R0,auroc,278,0,0.9138402868645229,0.9134785809723776,-0.00036170589214534754
S8A_R0,auroc,635,0,0.9138402868645229,0.9137602970182155,-7.998984630741557e-05
S8A_R0,auroc,804,0,0.9138402868645229,0.9137232441050924,-0.0001170427594304746
S8A_R0,auroc,1018,0,0.9138402868645229,0.9136961544266469,-0.00014413243787603225
S8A_R0,auroc,1026,0,0.9138402868645229,0.9137857068319812,-5.458003254166233e-05
S8A_R0,auroc,1028,14,0.9138402868645229,0.9066958645666638,-0.007144422297859054
S8A_R0,auroc,1044,12,0.9138402868645229,0.9078428763865559,-0.00599741047796698
S8A_R0,auroc,1060,13,0.9138402868645229,0.9098628347485304,-0.003977452115992541
S8A_R0,auroc,1088,12,0.9138402868645229,0.909838519233008,-0.004001767631514941
S8A_R0,auroc,1120,14,0.9138402868645229,0.9071464667733512,-0.006693820091171698
S8A_R0,auroc,1408,9,0.9138402868645229,0.9153498043052837,0.001509517440760777
S8A_R0,auroc,1505,0,0.9138402868645229,0.9248062478831709,0.010965961018647996
S8A_R0,auroc,3265,0,0.9138402868645229,0.9129134704260512,-0.0009268164384717004
S8A_R0,auroc,3300,0,0.9138402868645229,0.9104511363208081,-0.003389150543714803
S8A_R0,auroc,3420,0,0.9138402868645229,0.9086913467026346,-0.005148940161888271
S8A_R0,auroc,7696,0,0.9138402868645229,0.9103173902255419,-0.003522896638980977
S8A_R0,auroc,8319,0,0.9138402868645229,0.9110979802320583,-0.002742306632464553
S8A_R0,auroc,8420,0,0.9138402868645229,0.8996660092044707,-0.014174277660052192
S8A_R0,auroc,9251,80,0.9138402868645229,0.8972109497783302,-0.01662933708619274
S8A_R0,auroc,10597,0,0.9138402868645229,0.9138050313250032,-3.525553951966298e-05
S8A_R0,auroc,10599,0,0.9138402868645229,0.912923076923077,-0.0009172099414459511
S8A_R0,auroc,10957,0,0.9138402868645229,0.9137348539672834,-0.00010543289723952132
S8A_R0,auroc,10990,0,0.9138402868645229,0.9146607117017408,0.0008204248372178924
S8A_R0,auroc,11012,0,0.9138402868645229,0.913458143369871,-0.000382143494651932
S8A_R0,auroc,11173,0,0.9138402868645229,0.9089192230956807,-0.00492106376884216
S8A_R0,auroc,11299,0,0.9138402868645229,0.9135441532085624,-0.00029613365596048435
S8A_R0,auroc,11487,0,0.9138402868645229,0.9134381812519465,-0.00040210561257636446
S8A_R0,auroc,11506,8,0.9138402868645229,0.9575176417027088,0.04367735483818591
S8A_R0,mcc,228,7,0.3661706239462475,0.3748521152696751,0.008681491323427604
S8A_R0,mcc,278,0,0.3661706239462475,0.36600172343222415,-0.00016890051402335127
S8A_R0,mcc,635,0,0.3661706239462475,0.366134675726863,-3.594821938451842e-05
S8A_R0,mcc,804,0,0.3661706239462475,0.3661226635032614,-4.79604429861058e-05
S8A_R0,mcc,1018,0,0.3661706239462475,0.3661226635032614,-4.79604429861058e-05
S8A_R0,mcc,1026,0,0.3661706239462475,0.3661466731904354,-2.3950755812074398e-05
S8A_R0,mcc,1028,14,0.3661706239462475,0.26497304594024085,-0.10119757800600665
S8A_R0,mcc,1044,12,0.3661706239462475,0.29455495159802625,-0.07161567234822125
S8A_R0,mcc,1060,13,0.3661706239462475,0.3669228045157483,0.0007521805695008266
S8A_R0,mcc,1088,12,0.3661706239462475,0.3814880247676157,0.015317400821368177
S8A_R0,mcc,1120,14,0.3661706239462475,0.38421028304854193,0.018039659102294436
S8A_R0,mcc,1408,9,0.3661706239462475,0.3775100766980467,0.011339452751799206
S8A_R0,mcc,1505,0,0.3661706239462475,0.36557908796900673,-0.0005915359772407647
S8A_R0,mcc,3265,0,0.3661706239462475,0.36574281199533987,-0.0004278119509076306
S8A_R0,mcc,3300,0,0.3661706239462475,0.36462124921275896,-0.00154937473348854
S8A_R0,mcc,3420,0,0.3661706239462475,0.361407848134522,-0.004762775811725517
S8A_R0,mcc,7696,0,0.3661706239462475,0.36453728826524345,-0.0016333356810040445
S8A_R0,mcc,8319,0,0.3661706239462475,0.36488277670996044,-0.0012878472362870541
S8A_R0,mcc,8420,0,0.3661706239462475,0.35966044667536756,-0.0065101772708799355
S8A_R0,mcc,9251,80,0.3661706239462475,0.5183107639819906,0.1521401400357431
S8A_R0,mcc,10597,0,0.3661706239462475,0.3661466731904354,-2.3950755812074398e-05
S8A_R0,mcc,10599,0,0.3661706239462475,0.3657677636635739,-0.0004028602826736116
S8A_R0,mcc,10957,0,0.3661706239462475,0.3661226635032614,-4.79604429861058e-05
S8A_R0,mcc,10990,0,0.3661706239462475,0.3659284380996538,-0.0002421858465936899
S8A_R0,mcc,11012,0,0.3661706239462475,0.3660744664621025,-9.615748414498748e-05
S8A_R0,mcc,11173,0,0.3661706239462475,0.3642669340905448,-0.001903689855702717
S8A_R0,mcc,11299,0,0.3661706239462475,0.3660381623578399,-0.00013246158840757305
S8A_R0,mcc,11487,0,0.3661706239462475,0.3660138847672742,-0.00015673917897329748
S8A_R0,mcc,11506,8,0.3661706239462475,0.37614606868554856,0.009975444739301065
S8A_R0,specificity,228,7,0.15976331360946747,0.16666666666666666,0.006903353057199191
S8A_R0,specificity,278,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,635,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,804,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,1018,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,1026,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,1028,14,0.15976331360946747,0.08387096774193549,-0.07589234586753198
S8A_R0,specificity,1044,12,0.15976331360946747,0.10191082802547771,-0.057852485583989754
S8A_R0,specificity,1060,13,0.15976331360946747,0.16025641025641027,0.0004930966469428033
S8A_R0,specificity,1088,12,0.15976331360946747,0.17197452229299362,0.012211208683526154
S8A_R0,specificity,1120,14,0.15976331360946747,0.17419354838709677,0.014430234777629308
S8A_R0,specificity,1408,9,0.15976331360946747,0.16875,0.008986686390532544
S8A_R0,specificity,1505,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,3265,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,3300,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,3420,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,7696,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,8319,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,8420,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,9251,80,0.15976331360946747,0.30337078651685395,0.14360747290738649
S8A_R0,specificity,10597,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,10599,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,10957,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,10990,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,11012,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,11173,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,11299,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,11487,0,0.15976331360946747,0.15976331360946747,0.0
S8A_R0,specificity,11506,8,0.15976331360946747,0.16770186335403728,0.007938549744569812
S8A_R0,macro_f1,228,7,0.6139057449101117,0.6198811687426838,0.005975423832572102
S8A_R0,macro_f1,278,0,0.6139057449101117,0.6137078780250587,-0.00019786688505307737
S8A_R0,macro_f1,635,0,0.6139057449101117,0.6138636363636363,-4.210854647546114e-05
S8A_R0,macro_f1,804,0,0.6139057449101117,0.6138495650690772,-5.617984103456486e-05
S8A_R0,macro_f1,1018,0,0.6139057449101117,0.6138495650690772,-5.617984103456486e-05
S8A_R0,macro_f1,1026,0,0.6139057449101117,0.6138776900800635,-2.8054830048196422e-05
S8A_R0,macro_f1,1028,14,0.6139057449101117,0.5546141845673827,-0.05929156034272909
S8A_R0,macro_f1,1044,12,0.6139057449101117,0.5697942227388179,-0.04411152217129388
S8A_R0,macro_f1,1060,13,0.6139057449101117,0.615772159745733,0.0018664148356212218
S8A_R0,macro_f1,1088,12,0.6139057449101117,0.6244845985932573,0.010578853683145595
S8A_R0,macro_f1,1120,14,0.6139057449101117,0.6263629548861933,0.012457209976081574
S8A_R0,macro_f1,1408,9,0.6139057449101117,0.6217435989096921,0.007837853999580369
S8A_R0,macro_f1,1505,0,0.6139057449101117,0.613212510961707,-0.0006932339484047034
S8A_R0,macro_f1,3265,0,0.6139057449101117,0.613404452690167,-0.0005012922199447711
S8A_R0,macro_f1,3300,0,0.6139057449101117,0.6120885183595905,-0.0018172265505211893
S8A_R0,macro_f1,3420,0,0.6139057449101117,0.6083044001983986,-0.005601344711713141
S8A_R0,macro_f1,7696,0,0.6139057449101117,0.6119899058287683,-0.0019158390813434067
S8A_R0,macro_f1,8319,0,0.6139057449101117,0.6123955937537828,-0.0015101511563289094
S8A_R0,macro_f1,8420,0,0.6139057449101117,0.6062381133510841,-0.00766763155902761
S8A_R0,macro_f1,9251,80,0.6139057449101117,0.7179069471884278,0.10400120227831611
S8A_R0,macro_f1,10597,0,0.6139057449101117,0.6138776900800635,-2.8054830048196422e-05
S8A_R0,macro_f1,10599,0,0.6139057449101117,0.6134337000579039,-0.00047204485220786463
S8A_R0,macro_f1,10957,0,0.6139057449101117,0.6138495650690772,-5.617984103456486e-05
S8A_R0,macro_f1,10990,0,0.6139057449101117,0.6136220065468327,-0.0002837383632789958
S8A_R0,macro_f1,11012,0,0.6139057449101117,0.6137931034482759,-0.00011264146183587176
S8A_R0,macro_f1,11173,0,0.6139057449101117,0.611672278338945,-0.0022334665711667423
S8A_R0,macro_f1,11299,0,0.6139057449101117,0.6137505710370033,-0.00015517387310848285
S8A_R0,macro_f1,11487,0,0.6139057449101117,0.6137221269296741,-0.00018361798043764477
S8A_R0,macro_f1,11506,8,0.6139057449101117,0.6207752757049462,0.006869530794834433
S8A_R1,auprc,228,7,0.9769552747288806,0.9819615785034324,0.005006303774551801
S8A_R1,auprc,278,0,0.9769552747288806,0.9770375829730484,8.230824416788352e-05
S8A_R1,auprc,635,0,0.9769552747288806,0.9769654983123771,1.0223583496560273e-05
S8A_R1,auprc,804,0,0.9769552747288806,0.9768611382544136,-9.413647446698814e-05
S8A_R1,auprc,1018,0,0.9769552747288806,0.9767662070547217,-0.00018906767415882708
S8A_R1,auprc,1026,0,0.9769552747288806,0.9769312790742013,-2.399565467925413e-05
S8A_R1,auprc,1028,14,0.9769552747288806,0.9770829944284396,0.00012771969955904794
S8A_R1,auprc,1044,12,0.9769552747288806,0.9770849890445373,0.0001297143156567815
S8A_R1,auprc,1060,13,0.9769552747288806,0.9772166030135321,0.0002613282846515297
S8A_R1,auprc,1088,12,0.9769552747288806,0.9770595189268831,0.00010424419800258988
S8A_R1,auprc,1120,14,0.9769552747288806,0.9770208633349056,6.558860602501326e-05
S8A_R1,auprc,1408,9,0.9769552747288806,0.9771128666272032,0.00015759189832265097
S8A_R1,auprc,1505,0,0.9769552747288806,0.9786902836315525,0.001735008902671975
S8A_R1,auprc,3265,0,0.9769552747288806,0.9763102524797678,-0.0006450222491127811
S8A_R1,auprc,3300,0,0.9769552747288806,0.9732518255880427,-0.0037034491408378667
S8A_R1,auprc,3420,0,0.9769552747288806,0.9716715370147105,-0.0052837377141700115
S8A_R1,auprc,7696,0,0.9769552747288806,0.9741210230055842,-0.0028342517232963216
S8A_R1,auprc,8319,0,0.9769552747288806,0.9753574524705662,-0.0015978222583143964
S8A_R1,auprc,8420,0,0.9769552747288806,0.9724276755131842,-0.004527599215696343
S8A_R1,auprc,9251,80,0.9769552747288806,0.9835942116728332,0.006638936943952678
S8A_R1,auprc,10597,0,0.9769552747288806,0.9769597031853299,4.428456449323548e-06
S8A_R1,auprc,10599,0,0.9769552747288806,0.9768195952951833,-0.00013567943369729996
S8A_R1,auprc,10957,0,0.9769552747288806,0.9768477411143373,-0.00010753361454329813
S8A_R1,auprc,10990,0,0.9769552747288806,0.9767207161384528,-0.00023455859042775806
S8A_R1,auprc,11012,0,0.9769552747288806,0.9769271295273155,-2.814520156502187e-05
S8A_R1,auprc,11173,0,0.9769552747288806,0.9639757059132484,-0.012979568815632114
S8A_R1,auprc,11299,0,0.9769552747288806,0.9767628250683762,-0.00019244966050435686
S8A_R1,auprc,11487,0,0.9769552747288806,0.9765853083424574,-0.0003699663864231706
S8A_R1,auprc,11506,8,0.9769552747288806,0.9866641890588267,0.009708914329946139
S8A_R1,auroc,228,7,0.8677574620672619,0.8913208583801951,0.02356339631293325
S8A_R1,auroc,278,0,0.8677574620672619,0.8699003938280792,0.002142931760817257
S8A_R1,auroc,635,0,0.8677574620672619,0.868070541826198,0.00031307975893613005
S8A_R1,auroc,804,0,0.8677574620672619,0.8675314724014225,-0.00022598966583942115
S8A_R1,auroc,1018,0,0.8677574620672619,0.8674231136876405,-0.0003343483796214297
S8A_R1,auroc,1026,0,0.8677574620672619,0.8677431697579414,-1.4292309320484975e-05
S8A_R1,auroc,1028,14,0.8677574620672619,0.8573359723742946,-0.0104214896929673
S8A_R1,auroc,1044,12,0.8677574620672619,0.85917413646871,-0.008583325598551905
S8A_R1,auroc,1060,13,0.8677574620672619,0.8597782578840711,-0.007979204183190758
S8A_R1,auroc,1088,12,0.8677574620672619,0.858883105220269,-0.008874356846992892
S8A_R1,auroc,1120,14,0.8677574620672619,0.8566116398551334,-0.011145822212128453
S8A_R1,auroc,1408,9,0.8677574620672619,0.862063763861709,-0.005693698205552877
S8A_R1,auroc,1505,0,0.8677574620672619,0.8875699798776722,0.01981251781041027
S8A_R1,auroc,3265,0,0.8677574620672619,0.8663385500193552,-0.001418912047906673
S8A_R1,auroc,3300,0,0.8677574620672619,0.8597804830043928,-0.007976979062869094
S8A_R1,auroc,3420,0,0.8677574620672619,0.8595735547349475,-0.008183907332314444
S8A_R1,auroc,7696,0,0.8677574620672619,0.8614955652843138,-0.006261896782948084
S8A_R1,auroc,8319,0,0.8677574620672619,0.8649714059039371,-0.002786056163324835
S8A_R1,auroc,8420,0,0.8677574620672619,0.8710059171597634,0.00324845509250149
S8A_R1,auroc,9251,80,0.8677574620672619,0.8624006005019822,-0.0053568615652797025
S8A_R1,auroc,10597,0,0.8677574620672619,0.8679441444853695,0.00018668241810759767
S8A_R1,auroc,10599,0,0.8677574620672619,0.8691952662721893,0.0014378042049274509
S8A_R1,auroc,10957,0,0.8677574620672619,0.8675082526770406,-0.0002492093902213277
S8A_R1,auroc,10990,0,0.8677574620672619,0.8675893733598752,-0.00016808870738671544
S8A_R1,auroc,11012,0,0.8677574620672619,0.868165680473373,0.0004082184061110494
