model_name,feature_set,split,genome,rows,positives,negatives,positive_rate,auprc,auroc,mean_score_positive,mean_score_negative,mean_score
sequence_bilstm_balanced_train_weights,S1,test,hg19,1446,1431,15,0.9896265560165975,0.9829181473309384,0.22557651991614255,0.38552201146703763,0.5980867932240168,0.3877270403234378
sequence_bilstm_balanced_train_weights,S1,test,hg38,176,96,80,0.5454545454545454,0.5616063648337054,0.5572916666666666,0.47488976642489433,0.4408017139881849,0.459395197135481
sequence_bilstm_balanced_train_weights,S1,test,mm10,80,6,74,0.075,0.07154728250917718,0.4099099099099099,0.3885156512260437,0.4513316698170997,0.4466204684227705
sequence_bilstm_balanced_train_weights,S1,val,hg19,1368,1353,15,0.9890350877192983,0.9914994295747651,0.6464153732446415,0.36883258904383437,0.2787630448738734,0.3678449843928479
sequence_bilstm_balanced_train_weights,S1,val,hg38,333,155,178,0.46546546546546547,0.431763203600788,0.4592243566509605,0.2547477825034049,0.27171043415417834,0.2638149056080225
sequence_bilstm_balanced_train_weights,S1,val,mm10,22,1,21,0.045454545454545456,0.25,0.8571428571428572,0.4284692704677582,0.2669727149463835,0.2743134674700824
sequence_bilstm_balanced_train_weights,S1,val,rn5,11,2,9,0.18181818181818182,0.19444444444444442,0.3333333333333333,0.27267562597990036,0.3448304020696216,0.3317113518714905
