model_name,feature_set,split,rows,positives,negatives,positive_rate,auprc,auprc_inverted,auroc,auroc_inverted,mean_score_positive,mean_score_negative,median_score_positive,median_score_negative
tabular_mlp_unweighted,F1,test,1702,1533,169,0.900705052878966,0.9273535745940997,0.8943436461453401,0.5545764386649529,0.445423561335047,0.7745729742118579,0.7490003038172471,0.8162143501717458,0.7848693725585874
tabular_mlp_unweighted,F1,val,1734,1511,223,0.8713956170703575,0.955709101587181,0.7645582866815313,0.7884185628262695,0.21158143717373046,0.7901825018618329,0.6121849214617489,0.8162143501717458,0.6078841336741997
tabular_mlp_unweighted,F2,test,1702,1533,169,0.900705052878966,0.9255308188249516,0.8909236459710339,0.5490221053972371,0.45097789460276283,0.7838870566169904,0.7585418461349598,0.8228929698617682,0.8003064141509215
tabular_mlp_unweighted,F2,val,1734,1511,223,0.8713956170703575,0.9573803973144503,0.7653797467281687,0.7907512323677189,0.20924876763228106,0.8078582401983123,0.6350119566688786,0.8358002198874944,0.6264256585767162
tabular_mlp_unweighted,F3,test,1702,1533,169,0.900705052878966,0.9598891412016628,0.8233052561790728,0.7353875488754308,0.2646124511245691,0.8483278203576166,0.6663803312887185,0.9044466129772528,0.7421778830126379
tabular_mlp_unweighted,F3,val,1734,1511,223,0.8713956170703575,0.9732764232335709,0.738376290747667,0.8572471531637943,0.14275284683620565,0.8481360849717875,0.5445202051265372,0.9118755421407886,0.5452285310005046
tabular_mlp_unweighted,F4,test,1702,1533,169,0.900705052878966,0.9459683906076133,0.8401993464108809,0.6783543116525201,0.3216456883474797,0.8365868592885614,0.7076071461438703,0.8884819693074403,0.7504856531041925
tabular_mlp_unweighted,F4,val,1734,1511,223,0.8713956170703575,0.9606566426567262,0.7518483208475827,0.8173128003015258,0.18268719969847427,0.8359078373900733,0.596778224053443,0.8928655187648856,0.6037520327689752
