model_name,feature_set,split,rows,positives,negatives,positive_rate,auprc,auprc_inverted,auroc,auroc_inverted,mean_score_positive,mean_score_negative,median_score_positive,median_score_negative
xgboost_unweighted,F1,test,1702,1533,169,0.900705052878966,0.8705831558971769,0.9463032799645597,0.31523060711680306,0.6847693928831968,0.674012563758167,0.8113186047274685,0.6856613755226135,0.8847159743309021
xgboost_unweighted,F1,val,1734,1511,223,0.8713956170703575,0.9615487077918605,0.7471653232959103,0.8214647146634694,0.17853528533653062,0.7510394152626149,0.5184777030228499,0.7763353586196899,0.4645081162452698
xgboost_unweighted,F2,test,1702,1533,169,0.900705052878966,0.8845608104800895,0.9370882586851292,0.3650748619136396,0.6349251380863605,0.8484915447872756,0.8657437552361799,0.8465355038642883,0.8866913318634033
xgboost_unweighted,F2,val,1734,1511,223,0.8713956170703575,0.9654151033622015,0.770191366654045,0.8262294741403103,0.17377052585968966,0.8555371291111985,0.8120675942288386,0.8649195432662964,0.7967026233673096
xgboost_unweighted,F3,test,1702,1533,169,0.900705052878966,0.9859177611465813,0.7707895503675736,0.906892545459458,0.09310745454054199,0.8973952073698641,0.5855480977416744,0.9469749331474304,0.6169421672821045
xgboost_unweighted,F3,val,1734,1511,223,0.8713956170703575,0.9886330575414751,0.7204994644627497,0.9268903971770542,0.07310960282294564,0.8639083847373941,0.33280287990388313,0.952376127243042,0.2631794214248657
xgboost_unweighted,F4,test,1702,1533,169,0.900705052878966,0.9925220378808356,0.7689505076954031,0.9384159921567717,0.06158400784322807,0.9121373191971601,0.6637483990404027,0.9519869089126587,0.6436882019042969
xgboost_unweighted,F4,val,1734,1511,223,0.8713956170703575,0.9858082346044741,0.7244485154225697,0.9253412196953283,0.07465878030467157,0.8903855897195287,0.6022510149019181,0.9390411972999573,0.5623032450675964
