run_id,predeclared_run_id,architecture,model_name,graph_schema,epoch,train_loss,val_loss,val_auprc,lr,selection_split
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,23,0.06188206374645233,0.166501984000206,0.9394705092578167,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,24,0.06121385097503662,0.1680593490600586,0.9399060934966077,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,25,0.062995046377182,0.17186971008777618,0.9382326479573964,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,26,0.06113334745168686,0.17409038543701172,0.9367150697291664,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,27,0.0597272627055645,0.17522606253623962,0.9352779418407529,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,28,0.06223500892519951,0.17386743426322937,0.9348166324320467,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,29,0.0605572871863842,0.17169815301895142,0.9344186286195615,0.00025,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,30,0.05771271511912346,0.16923415660858154,0.9339907495195142,0.000125,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,31,0.06082901731133461,0.16800467669963837,0.9339404917040453,0.000125,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,32,0.0601542666554451,0.16657409071922302,0.9343423063247016,0.000125,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,33,0.059519972652196884,0.16588911414146423,0.9350584065229178,0.000125,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,34,0.06114387884736061,0.16522938013076782,0.9362173809591854,0.000125,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,35,0.059542130678892136,0.1654675304889679,0.9371522301403465,0.000125,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,36,0.06034222990274429,0.16601505875587463,0.9381764871932767,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,37,0.060128048062324524,0.16634342074394226,0.9386029292451854,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,38,0.059034302830696106,0.16665926575660706,0.9391859974568666,6.25e-05,validation
