run_id,run_order,predeclared_run_id,role,controlled_variable,sprint,label_scheme,split_id,seed,training_regime,model_name,architecture,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,edge_aware_attention,attention_heads,attention_concat,attention_dropout,self_loop_edge_fill,gatv2_share_weights,parameter_count,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,target_semantics,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_macro_f1,val_mcc,val_specificity,val_sensitivity,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,6,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_topology_x_edge_aware_gatv2,topology_attention_followup,sprint7b,scheme_a,sprint2_main_seed42,42,measured_only,gatv2_graph_b_sprint7b_s5f2,gatv2,S5F2_energy,graph_b_guide_similarity_control,strict_inductive_primary,zero_type_feature,weighted_bce,validation_auprc,validation,validation_max_f1,validation,0.05921771377325058,27,42,0.9477460609464844,s5f2_energy,268,True,4,True,0.2,0.0,False,250753,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_b_guide_similarity_control,sprint2_main_seed42,0.12674075365066528,True,True,minimal_physical_target,graph_b_guide_similarity_control GATv2Conv path with dynamic attention; candidate edge features enter attention via edge_attr/edge_dim when edge_aware_attention=True; self-loop edge features are zero-filled; no test-driven selection,1734,0.8713956170703575,0.9477460609464844,0.7125237050864661,0.9361171704580866,0.5723056894761476,0.2702806922425754,0.1210762331838565,0.9940436796823295,27,196,9,1502,1.0,0.982,1.0,0.2402382528127068,0.38649900727994707,0.4884182660489742,1702,0.900705052878966,0.9791391952322246,0.8323973181718176,0.9518184644078334,0.5614707295301199,0.27296951146680304,0.09467455621301775,0.9986953685583823,16,153,2,1531,1.0,1.0,1.0,0.5805609915198956,0.5994781474233529,0.6099151989562949
