run_id,predeclared_run_id,model_name,architecture,graph_schema,split,target_context_encoder_type,target_context_family,input_columns,branch_dim,activation_mean,activation_std,activation_l2_mean,family_gate_enabled,family_gate_weight_mean,target_context_encoder_parameter_count
sprint9_multiseed_S7F_R2_seed123_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,gatv2_graph_c_sprint7f_family_aware_context_encoder,gatv2,graph_c_context_observation,test,family_aware,target_sequence_one_hot,115,32,0.40230172872543335,0.584894597530365,4.008838176727295,False,1.0,24976
sprint9_multiseed_S7F_R2_seed123_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,gatv2_graph_c_sprint7f_family_aware_context_encoder,gatv2,graph_c_context_observation,test,family_aware,experimental_epigenetic,6,32,0.4297555685043335,0.575691282749176,4.062653064727783,False,1.0,24976
sprint9_multiseed_S7F_R2_seed123_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,gatv2_graph_c_sprint7f_family_aware_context_encoder,gatv2,graph_c_context_observation,test,family_aware,computed_nucleosome_aggregates,78,48,0.4011598229408264,0.5832449197769165,4.89856481552124,False,1.0,24976
sprint9_multiseed_S7F_R2_seed123_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,gatv2_graph_c_sprint7f_family_aware_context_encoder,gatv2,graph_c_context_observation,test,family_aware,computed_nucleosome_missingness,13,16,0.42516615986824036,0.5349506139755249,2.7330875396728516,False,1.0,24976
