run_id,predeclared_run_id,target_context_encoder_type,test_auprc,delta_auprc_vs_no_context_edge_gatv2,delta_mcc_vs_no_context_edge_gatv2,delta_auprc_vs_full_graph_c_gatv2,delta_auprc_vs_graph_a_gcn,delta_auprc_vs_graph_c_gcn,delta_auprc_vs_xgboost_f4,test_mcc,test_specificity,test_tn,test_fp
sprint9_multiseed_S7F_R2_seed123_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,family_aware,0.9738640623203767,,,,,,,0.3202955615850652,0.27218934911242604,46,123
