run_id,predeclared_run_id,model_name,architecture,graph_schema,split,target_context_encoder_type,target_context_family,input_columns,branch_dim,activation_mean,activation_std,activation_l2_mean,family_gate_enabled,family_gate_weight_mean,target_context_encoder_parameter_count
sprint8a_smoke_20260611_000947_S8A_R0_base_reference,S8A_R0_base_reference,gatv2_graph_c_sprint8a_base_reference,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,target_sequence_one_hot,115,24,0.40704241394996643,0.5935479998588562,3.519991397857666,False,1.0,23528
sprint8a_smoke_20260611_000947_S8A_R0_base_reference,S8A_R0_base_reference,gatv2_graph_c_sprint8a_base_reference,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,experimental_epigenetic,6,48,0.41711851954460144,0.5760985612869263,4.9259514808654785,False,1.0,23528
sprint8a_smoke_20260611_000947_S8A_R0_base_reference,S8A_R0_base_reference,gatv2_graph_c_sprint8a_base_reference,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,computed_nucleosome_aggregates,78,40,0.3975635766983032,0.5960743427276611,4.5263447761535645,False,1.0,23528
sprint8a_smoke_20260611_000947_S8A_R0_base_reference,S8A_R0_base_reference,gatv2_graph_c_sprint8a_base_reference,gatv2,graph_c_context_observation,test,family_aware_experimental_emphasis,computed_nucleosome_missingness,13,16,0.3733295202255249,0.4871181547641754,2.447683095932007,False,1.0,23528
