run_id,predeclared_run_id,model_name,architecture,split,layer,head,edge_kind,edge_count,attention_mean,attention_std,attention_min,attention_max
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,0,candidate_forward,9712,0.9558835625648499,0.09168943762779236,0.002421348122879863,0.9999873638153076
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,0,candidate_reverse,9712,0.01306921523064375,0.06413697451353073,3.290992935944814e-07,0.9996891021728516
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,0,self_loop,9839,0.043554309755563736,0.09122836589813232,8.657839885017893e-07,0.9975786805152893
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,1,candidate_forward,9712,0.006183370016515255,0.005311712622642517,3.063124677282758e-05,0.043305326253175735
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,1,candidate_reverse,9712,0.0021852077916264534,0.003105701645836234,6.442541234719101e-06,0.03537644445896149
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,1,self_loop,9839,0.9917394518852234,0.031210413202643394,0.041293028742074966,0.9999693632125854
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,2,candidate_forward,9712,0.9935945272445679,0.006285679992288351,0.9015899300575256,1.0
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,2,candidate_reverse,9712,0.013060855679214,0.05937892571091652,6.035808297610856e-08,0.9999738931655884
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,2,self_loop,9839,0.00633833184838295,0.006282511632889509,1.9310202326039416e-09,0.09841011464595795
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,3,candidate_forward,9712,0.6186717748641968,0.222050279378891,0.11896374076604843,0.9919626116752625
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,3,candidate_reverse,9712,0.010972130112349987,0.038819149136543274,3.1905645300867036e-05,0.8770830035209656
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,0,3,self_loop,9839,0.37848347425460815,0.2226390391588211,0.0005886216531507671,0.8810362815856934
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,0,candidate_forward,9712,0.9772261381149292,0.02263193577528,0.6879205107688904,0.9998922348022461
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,0,candidate_reverse,9712,0.013042623177170753,0.0506880022585392,3.4453030821168795e-05,0.9971663355827332
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,0,self_loop,9839,0.02251339517533779,0.022603698074817657,1.2153886927990243e-05,0.31207945942878723
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,1,candidate_forward,9712,0.9013617634773254,0.23295074701309204,2.663117447809782e-05,0.9996562004089355
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,1,candidate_reverse,9712,0.012986483052372932,0.04478943720459938,6.732709056933572e-09,0.9963311553001404
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,1,self_loop,9839,0.09745407104492188,0.2317342460155487,6.970651611482026e-07,0.9999734163284302
sprint9_multiseed_S8B_R2_seed123_S8B_R2_sequence_plus_context,S8B_R2_sequence_plus_context,gatv2_graph_c_sprint8b_sequence_plus_context,gatv2,test,1,2,candidate_forward,9712,0.740766167640686,0.21328817307949066,0.01791486144065857,0.9999969005584717
