run_id,predeclared_run_id,target_context_encoder_type,test_auprc,delta_auprc_vs_no_context_edge_gatv2,delta_mcc_vs_no_context_edge_gatv2,delta_auprc_vs_full_graph_c_gatv2,delta_auprc_vs_graph_a_gcn,delta_auprc_vs_graph_c_gcn,delta_auprc_vs_xgboost_f4,test_mcc,test_specificity,test_tn,test_fp
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,family_aware,0.9795548404920573,,,,,,,0.5119465773835317,0.6272189349112426,106,63
