run_id,predeclared_run_id,role,target_context_encoder_type,model_name,graph_schema,epoch,train_loss,val_loss,val_auprc,lr,selection_split
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,1,0.14959168434143066,0.15808941423892975,0.9467085362972559,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,2,0.13510657846927643,0.1445692479610443,0.9544118903619736,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,3,0.11599438637495041,0.138909712433815,0.9597627690746812,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,4,0.1068132072687149,0.12917377054691315,0.9689107928597678,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,5,0.09499457478523254,0.13681736588478088,0.9739818563784336,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,6,0.08270056545734406,0.13115288317203522,0.9771047335696244,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,7,0.07625307142734528,0.11686959862709045,0.9787798998533861,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,8,0.07365692406892776,0.10244866460561752,0.9815385814497607,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,9,0.06966041028499603,0.10343771427869797,0.9828173061839347,0.001,validation
sprint9_multiseed_S7F_R2_seed13_S7F_R2_family_aware_context_encoder,S7F_R2_family_aware_context_encoder,graph_c_gatv2_family_aware_target_context_encoder,family_aware,gatv2_graph_c_sprint7f_family_aware_context_encoder,graph_c_context_observation,10,0.07077354937791824,0.12278478592634201,0.9833107318359089,0.001,validation
