run_id,sprint,label_scheme,split_id,seed,training_regime,model_name,feature_set,graph_schema,visibility_policy,target_node_representation,loss,checkpoint_policy,checkpoint_selection_split,threshold_policy,threshold_selection_split,threshold,best_epoch,epochs_ran,best_val_auprc,edge_feature_sets,edge_feature_columns,baseline_reference,baseline_test_auprc,baseline_test_auroc,baseline_test_mcc,graph_artifact_manifest_schema,graph_artifact_split_id,weighted_bce_pos_weight,use_compile,use_amp,target_semantics,notes,val_rows,val_positive_rate,val_auprc,val_auroc,val_f1,val_macro_f1,val_mcc,val_specificity,val_sensitivity,val_tn,val_fp,val_fn,val_tp,val_precision_at_100,val_precision_at_500,val_precision_at_top_1pct,val_recall_at_fpr_1pct,val_recall_at_fpr_5pct,val_recall_at_fpr_10pct,test_rows,test_positive_rate,test_auprc,test_auroc,test_f1,test_macro_f1,test_mcc,test_specificity,test_sensitivity,test_tn,test_fp,test_fn,test_tp,test_precision_at_100,test_precision_at_500,test_precision_at_top_1pct,test_recall_at_fpr_1pct,test_recall_at_fpr_5pct,test_recall_at_fpr_10pct
sprint5_graph_a_feature_ablation_seed42_20260603_104923_s5f4_computed_agg,sprint5,scheme_a,sprint2_main_seed42,42,measured_only,gcn_graph_a_sprint5,S5F4_computed_agg,graph_a_minimal_physical_target,strict_inductive_primary,zero_type_feature,weighted_bce,validation_auprc,validation,validation_max_f1,validation,0.9988821148872375,1,16,0.9584729965140961,s5f4_computed_agg,365,xgboost_unweighted / F4,0.992522,0.938416,0.345198,graph_a_minimal_physical_target,sprint2_main_seed42,0.12674075365066528,True,True,minimal_physical_target,Graph A minimal GCN path; no test-driven selection; no Graph C/B run,1734,0.8713956170703575,0.9584729965140961,0.7711550275557718,0.9312788906009245,0.46563944530046225,0.0,0.0,1.0,0,223,0,1511,1.0,0.986,1.0,0.16677696889477167,0.3990734612839179,0.45797485109199204,1702,0.900705052878966,0.9108662444662433,0.5449596066034422,0.9477588871715611,0.47387944358578055,0.0,0.0,1.0,0,169,0,1533,0.91,0.92,0.8888888888888888,0.006523157208088715,0.05348988910632746,0.1350293542074364
