run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1,171,164,0.9590643274853801,0.9821550947183754,0.9561306834220886,0.9986590147018433
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,2,170,169,0.9941176470588236,0.8102662451126996,0.6550729870796204,0.9553540945053101
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3,170,170,1.0,0.5568919604315478,0.4733497202396393,0.6542065739631653
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,4,170,170,1.0,0.4083102978327695,0.3575064241886139,0.4724087715148926
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,5,170,170,1.0,0.3085359959041371,0.25959014892578125,0.35693612694740295
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,6,170,168,0.9882352941176471,0.22693052887916565,0.2000272572040558,0.2594565153121948
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,7,170,160,0.9411764705882353,0.18120597907725502,0.16507548093795776,0.20001159608364105
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,8,170,161,0.9470588235294117,0.15032976006760318,0.13782529532909393,0.1646774709224701
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,9,170,125,0.7352941176470589,0.12058091181166032,0.09966094046831131,0.1378183513879776
sprint9_multiseed_S7F_R3_seed13_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10,171,76,0.4444444444444444,0.07998262781497331,0.035767264664173126,0.09964404255151749
