run_id,predeclared_run_id,graph_schema,architecture,score_decile,rows,positives,positive_rate,mean_score,min_score,max_score
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,1,171,171,1.0,0.9870848805583708,0.9515759348869324,0.9983034133911133
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,2,170,160,0.9411764705882353,0.8826822063502143,0.8126184940338135,0.9512383937835693
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,3,170,162,0.9529411764705882,0.7460056424140931,0.683148980140686,0.8107331991195679
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,4,170,164,0.9647058823529412,0.6309463932233699,0.5855696201324463,0.682723879814148
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,5,170,161,0.9470588235294117,0.547838739787831,0.5133500695228577,0.585141658782959
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,6,170,164,0.9647058823529412,0.4773483935524436,0.4490714371204376,0.5130319595336914
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,7,170,157,0.9235294117647059,0.4193776868722018,0.3839855492115021,0.4487922787666321
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,8,170,153,0.9,0.3481404723489986,0.2987960875034332,0.383447527885437
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,9,170,146,0.8588235294117647,0.2561124284477795,0.21009698510169983,0.2985839545726776
sprint9_multiseed_S7F_R3_seed123_S7F_R3_family_aware_experimental_emphasis,S7F_R3_family_aware_experimental_emphasis,graph_c_context_observation,gatv2,10,171,95,0.5555555555555556,0.12546266312574783,0.04423500597476959,0.2096627801656723
